#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1520530772101867781,-0.5928366780,-0.8796339035,-0.0451357961,0.7831617909,0.0270147519,0.0568746755,0.6186219232
1520530772151869781,-0.5417895913,-0.8895149231,-0.0441857763,0.7777493257,0.0250799589,0.0507685967,0.6260187949
1520530772201871781,-0.4896642566,-0.8975339532,-0.0470399931,0.7709556764,0.0252744516,0.0465535854,0.6346820549
1520530772251872781,-0.4362454414,-0.9032483101,-0.0531494990,0.7625841100,0.0254494777,0.0448704637,0.6448290011
1520530772301874781,-0.3811920583,-0.9069297910,-0.0605859682,0.7523999172,0.0251317414,0.0431390849,0.6568118297
1520530772351875781,-0.3252506554,-0.9084688425,-0.0665635020,0.7418373200,0.0239572468,0.0393930858,0.6689929938
1520530772401877781,-0.2685164511,-0.9086463451,-0.0693216249,0.7331868717,0.0227822429,0.0340219909,0.6787934036
1520530772451787273,-0.2114897668,-0.9082390070,-0.0681648627,0.7257168702,0.0249159870,0.0314218096,0.6868237676
1520530772501789273,-0.1553300321,-0.9073776603,-0.0634877458,0.7163477972,0.0313550450,0.0345829121,0.6961800893
1520530772551790273,-0.1002716050,-0.9049578905,-0.0573078841,0.7031629781,0.0389171174,0.0369209280,0.7090022068
1520530772601792273,-0.0448583923,-0.9008660913,-0.0514348894,0.6901699238,0.0397883802,0.0385108292,0.7215256594
1520530772651794273,0.0100329034,-0.8950717449,-0.0464395396,0.6791041003,0.0342436855,0.0406731971,0.7321138450
1520530772701795273,0.0641053244,-0.8880838752,-0.0444139093,0.6703279845,0.0266946409,0.0438429429,0.7402875020
1520530772751797273,0.1183202192,-0.8807338476,-0.0474797226,0.6631659197,0.0199472790,0.0464708614,0.7467620291
1520530772801798273,0.1732299924,-0.8736984134,-0.0549727269,0.6568449502,0.0156233314,0.0492726808,0.7522518367
1520530772851710308,0.2293993682,-0.8669936657,-0.0642411262,0.6499208117,0.0152209231,0.0518778927,0.7580764779
1520530772901712308,0.2851480246,-0.8588300943,-0.0731443018,0.6438423094,0.0182487770,0.0538902332,0.7630399108
1520530772951713308,0.3408536911,-0.8493209481,-0.0784900412,0.6398003490,0.0212598102,0.0566154902,0.7661580909
1520530773001715308,0.3980370462,-0.8394700885,-0.0774231926,0.6388575696,0.0253078142,0.0599727078,0.7665662363
1520530773051716308,0.4533438385,-0.8279926181,-0.0708623603,0.6368942061,0.0290218825,0.0671200359,0.7674753425
1520530773101718308,0.5081097484,-0.8155483007,-0.0611872524,0.6358866351,0.0290188298,0.0693475408,0.7681126307
1520530773151720308,0.5632986426,-0.8039891124,-0.0509556830,0.6381096396,0.0225872105,0.0661474631,0.7667662088
1520530773201721308,0.6180291176,-0.7932718992,-0.0411935672,0.6406681762,0.0128823260,0.0602413940,0.7653426084
1520530773251870325,0.6706357598,-0.7810730934,-0.0346480682,0.6375464922,0.0065696450,0.0508157882,0.7687060984
1520530773301871325,0.7237240076,-0.7664664388,-0.0337121822,0.6301810838,0.0004239379,0.0418051113,0.7753218394
1520530773351878325,0.7792036533,-0.7489581108,-0.0380651280,0.6200381059,-0.0103145793,0.0375905084,0.7836027759
1520530773401874325,0.8351647854,-0.7282751799,-0.0460420549,0.6062584330,-0.0207430788,0.0374840076,0.7941129556
1520530773451876325,0.8890841007,-0.7045387626,-0.0534568503,0.5863151310,-0.0219409349,0.0380532541,0.8088912859
1520530773501919325,0.9400560856,-0.6781340241,-0.0574283227,0.5662465406,-0.0198307216,0.0389450735,0.8230764721
1520530773551879325,0.9893200397,-0.6497905850,-0.0573472343,0.5486357268,-0.0206740836,0.0389339145,0.8348985399
1520530773601880325,1.0349606276,-0.6199368834,-0.0527696870,0.5271512880,-0.0184234996,0.0344850347,0.8488715313
1520530773651882325,1.0775257349,-0.5867190957,-0.0470287912,0.4989923386,-0.0151695372,0.0293542045,0.8659762478
1520530773701948378,1.1180504560,-0.5493158698,-0.0417894088,0.4694167268,-0.0164409342,0.0280588076,0.8823776604
1520530773751950378,1.1556366682,-0.5094474554,-0.0376217514,0.4402843523,-0.0214642650,0.0334169813,0.8969795315
1520530773801952378,1.1906249523,-0.4678004682,-0.0366784334,0.4104578750,-0.0248788052,0.0390470881,0.9107034110
1520530773851953378,1.2245028019,-0.4249683321,-0.0405525267,0.3816141704,-0.0281283645,0.0409661299,0.9229849383
1520530773901955378,1.2589014769,-0.3817100525,-0.0479622707,0.3561973813,-0.0332114617,0.0395486870,0.9329824895
1520530773951956378,1.2939895391,-0.3380562663,-0.0556663498,0.3332829977,-0.0403159100,0.0388167676,0.9411643477
1520530774001958378,1.3281521797,-0.2938607633,-0.0616741963,0.3144367186,-0.0471271261,0.0405670163,0.9472396218
1520530774051959378,1.3616385460,-0.2487710714,-0.0641602650,0.3016376845,-0.0500482541,0.0431275742,0.9511308490
1520530774101984466,1.3934357166,-0.2028291374,-0.0619399697,0.2950821949,-0.0467202674,0.0458564807,0.9532265723
1520530774151986466,1.4226983786,-0.1568755209,-0.0565455481,0.2926930604,-0.0402748262,0.0506264201,0.9540155535
1520530774201987466,1.4507414103,-0.1108977869,-0.0508414507,0.2929648703,-0.0370762081,0.0562627827,0.9537460033
1520530774251989466,1.4784829617,-0.0654173419,-0.0455393717,0.2929944573,-0.0370009638,0.0601058205,0.9535053576
1520530774301991466,1.5034637451,-0.0207918528,-0.0429660566,0.2857101269,-0.0318413117,0.0596291238,0.9559289837
1520530774351992466,1.5260599852,0.0252589863,-0.0440360270,0.2688291186,-0.0218986481,0.0569546444,0.9612531002
1520530774401993466,1.5468113422,0.0747089013,-0.0494936258,0.2482300625,-0.0152843953,0.0551394469,0.9670097542
1520530774451995466,1.5649428368,0.1270936131,-0.0588996820,0.2255955324,-0.0152988209,0.0552288998,0.9725339945
1520530774501792062,1.5787642002,0.1813804656,-0.0703394860,0.1969218363,-0.0179614402,0.0598268534,0.9784272710
1520530774551794062,1.5874233246,0.2376210541,-0.0798416734,0.1658713552,-0.0225610754,0.0663060648,0.9836570526
1520530774601795062,1.5911710262,0.2940996587,-0.0830441937,0.1361675355,-0.0243859802,0.0710804805,0.9878316109
1520530774651797062,1.5913599730,0.3498217762,-0.0795682892,0.1049629321,-0.0215268664,0.0758621504,0.9913446984
1520530774701798062,1.5868877172,0.4042955339,-0.0734445825,0.0679257183,-0.0149235607,0.0771806056,0.9945886277
1520530774751800062,1.5771446228,0.4597479403,-0.0675330609,0.0275952565,-0.0123651564,0.0730993426,0.9968661349
1520530774801801062,1.5626417398,0.5140501857,-0.0615349561,-0.0130119381,-0.0172454257,0.0693706156,0.9973570085
1520530774851803062,1.5443561077,0.5663118362,-0.0579152666,-0.0491354307,-0.0280768326,0.0702527226,0.9959226656
1520530774901629887,1.5251173973,0.6176660657,-0.0596648715,-0.0801139235,-0.0389060482,0.0726572484,0.9933725399
1520530774951631887,1.5047919750,0.6692761183,-0.0665049255,-0.1050357247,-0.0486339270,0.0740837419,0.9905119065
1520530775001632887,1.4861383438,0.7219957709,-0.0762887448,-0.1254255705,-0.0546678052,0.0748724898,0.9877621007
1520530775051634887,1.4666453600,0.7737762332,-0.0854874700,-0.1417364013,-0.0565247156,0.0765051906,0.9853236549
1520530775101663887,1.4469459057,0.8252835274,-0.0921105891,-0.1527139187,-0.0591770834,0.0812342508,0.9831467481
1520530775151637887,1.4256428480,0.8759143353,-0.0928623006,-0.1590748518,-0.0598515957,0.0873691928,0.9815699680
1520530775201638887,1.4022179842,0.9230434895,-0.0875439793,-0.1656791248,-0.0599670439,0.0927232119,0.9799779524
1520530775251640887,1.3767620325,0.9676495194,-0.0802051127,-0.1734470991,-0.0612194862,0.0929793326,0.9785311043
1520530775301808080,1.3503714800,1.0121839046,-0.0720799863,-0.1826335693,-0.0644675683,0.0891986815,0.9770017949
1520530775351809080,1.3245548010,1.0541713238,-0.0666445643,-0.2000133861,-0.0634461051,0.0854685613,0.9739940257
1520530775401811080,1.2965097427,1.0951441526,-0.0652990565,-0.2247289445,-0.0584950864,0.0829483280,0.9691206330
1520530775451812080,1.2650924921,1.1362285614,-0.0685387179,-0.2501130231,-0.0589968447,0.0792035406,0.9631664691
1520530775501814080,1.2295153141,1.1770329475,-0.0753031000,-0.2766552891,-0.0621401711,0.0735100068,0.9561363548
1520530775551815080,1.1901270151,1.2164146900,-0.0831245780,-0.3052364821,-0.0640968816,0.0687405155,0.9476270476
1520530775601817080,1.1477961540,1.2541714907,-0.0894100443,-0.3343002100,-0.0605839324,0.0670541281,0.9381240326
1520530775651818080,1.1043201685,1.2905584574,-0.0913700238,-0.3617262872,-0.0536070620,0.0720769471,0.9279468141
1520530775702431869,1.0579352379,1.3264117241,-0.0897570401,-0.3861288274,-0.0478187147,0.0874307940,0.9170462123
1520530775752433869,1.0126543045,1.3567615747,-0.0841130093,-0.4159130921,-0.0458080009,0.1070407223,0.9019202906
1520530775802434869,0.9650424123,1.3827277422,-0.0771273971,-0.4524924201,-0.0457861092,0.1179396521,0.8827482543
1520530775852436869,0.9162104130,1.4055136442,-0.0702980161,-0.4907919230,-0.0482465631,0.1142688333,0.8624025691
1520530775902437869,0.8659266233,1.4260568619,-0.0642533749,-0.5268485618,-0.0515808433,0.1037265747,0.8420277948
1520530775952439869,0.8151544929,1.4437687397,-0.0600509085,-0.5594080212,-0.0541801220,0.0941927875,0.8217389482
1520530776002440869,0.7641387582,1.4603466988,-0.0591683201,-0.5860408355,-0.0578261856,0.0864113467,0.8035828212
1520530776052442869,0.7127563953,1.4756362438,-0.0618293770,-0.6062721573,-0.0592918541,0.0801863814,0.7889795255
1520530776102444869,0.6606262922,1.4906253815,-0.0663993433,-0.6204917793,-0.0558738331,0.0790532948,0.7782150366
1520530776152283431,0.6090211272,1.5064218044,-0.0716590509,-0.6275751518,-0.0514107229,0.0849581351,0.7721971780
1520530776202284431,0.5575240850,1.5208363533,-0.0758302063,-0.6280929228,-0.0494467040,0.0948629942,0.7707498402
1520530776252286431,0.5069805980,1.5343052149,-0.0755910128,-0.6242405989,-0.0488979750,0.1039403241,0.7727412709
1520530776302287431,0.4581516981,1.5462220907,-0.0713483915,-0.6218243931,-0.0472288772,0.1115787419,0.7737273691
1520530776352289431,0.4099742174,1.5583245754,-0.0658474192,-0.6205344357,-0.0466780629,0.1160139732,0.7741439986
1520530776402290431,0.3625061512,1.5716321468,-0.0614415780,-0.6208027274,-0.0488745731,0.1154977022,0.7738704869
1520530776452292431,0.3151527941,1.5851169825,-0.0599728338,-0.6272567943,-0.0468990306,0.1149574265,0.7688525119
1520530776502293431,0.2663700283,1.5976021290,-0.0620274395,-0.6371817115,-0.0427462467,0.1140751265,0.7610250262
1520530776552302448,0.2154659629,1.6084779501,-0.0673270151,-0.6471788431,-0.0411356808,0.1114685383,0.7530220221
1520530776602303448,0.1634248346,1.6165732145,-0.0744474530,-0.6572928626,-0.0398935763,0.1099436514,0.7445045258
1520530776652305448,0.1105298102,1.6218634844,-0.0807351694,-0.6685732780,-0.0354705878,0.1098281598,0.7346355455
1520530776702321448,0.0559958220,1.6249240637,-0.0845398605,-0.6798461792,-0.0293197518,0.1099825349,0.7244676437
1520530776752308448,-0.0000279995,1.6263020039,-0.0846591964,-0.6909762959,-0.0249313815,0.1108690608,0.7138895126
1520530776802310448,-0.0556264296,1.6268253326,-0.0812681839,-0.7023409702,-0.0254994988,0.1141118572,0.7021719314
1520530776852311448,-0.1090524793,1.6247736216,-0.0742470101,-0.7171190112,-0.0233885041,0.1205175697,0.6860530715
1520530776902312448,-0.1618699878,1.6205849648,-0.0653042644,-0.7308913685,-0.0211778943,0.1215806317,0.6712432154
1520530776952342167,-0.2146950513,1.6148377657,-0.0557091571,-0.7422860373,-0.0199225995,0.1137615980,0.6600551702
1520530777002344167,-0.2677170634,1.6081626415,-0.0487201028,-0.7503568629,-0.0190429638,0.1004079588,0.6530851289
1520530777052345167,-0.3216385543,1.6014451981,-0.0465511531,-0.7556422882,-0.0198922454,0.0854389213,0.6490833702
1520530777102347167,-0.3761079013,1.5950781107,-0.0495709218,-0.7584342860,-0.0220137552,0.0720693311,0.6473784364
1520530777152348167,-0.4312585890,1.5889475346,-0.0556345806,-0.7603520037,-0.0246602703,0.0634258901,0.6459364195
1520530777202350167,-0.4869154990,1.5828897953,-0.0623853914,-0.7614324998,-0.0262680584,0.0605561450,0.6448747868
1520530777252351167,-0.5429925919,1.5769531727,-0.0684136152,-0.7607712313,-0.0295837020,0.0627351740,0.6453032126
1520530777302353167,-0.5991218686,1.5714349747,-0.0704278871,-0.7554177746,-0.0394102794,0.0668163107,0.6506353789
1520530777352223167,-0.6528514624,1.5663667917,-0.0664470866,-0.7492410855,-0.0528496335,0.0716959807,0.6562807314
1520530777402224167,-0.7041429281,1.5612612963,-0.0578834265,-0.7436979815,-0.0632189496,0.0733246859,0.6614681906
1520530777452226167,-0.7553474903,1.5584841967,-0.0485335998,-0.7358238660,-0.0688114386,0.0685057488,0.6701754894
1520530777502227167,-0.8061510324,1.5579400063,-0.0397022590,-0.7273267909,-0.0691117998,0.0605817346,0.6801096615
1520530777552229167,-0.8570088744,1.5573793650,-0.0347116590,-0.7228655371,-0.0630100927,0.0571389014,0.6857333954
1520530777602230167,-0.9083290696,1.5551671982,-0.0348223932,-0.7216370002,-0.0568975947,0.0566503509,0.6875997683
1520530777652232167,-0.9609843493,1.5508692265,-0.0405043066,-0.7243717877,-0.0546954868,0.0558806544,0.6849607795
1520530777702234167,-1.0154510736,1.5433751345,-0.0497462004,-0.7316085259,-0.0559200537,0.0536972886,0.6773023797
1520530777752132150,-1.0700268745,1.5328537226,-0.0596171021,-0.7426661748,-0.0570882737,0.0507035211,0.6652946977
1520530777802134150,-1.1240465641,1.5188685656,-0.0663430020,-0.7582432973,-0.0560877907,0.0484881051,0.6477423605
1520530777852136150,-1.1767866611,1.5009807348,-0.0676157400,-0.7724484404,-0.0565487900,0.0431389377,0.6310821447
1520530777902137150,-1.2282253504,1.4803699255,-0.0637253970,-0.7837573507,-0.0594028392,0.0381192845,0.6170434653
1520530777952138150,-1.2756301165,1.4575780630,-0.0573574416,-0.7988102926,-0.0580585778,0.0419488059,0.5973036210
1520530778002140150,-1.3212385178,1.4306088686,-0.0509006456,-0.8144327070,-0.0587312965,0.0454542879,0.5754858020
1520530778052142150,-1.3656399250,1.4002560377,-0.0463464409,-0.8291718650,-0.0653007304,0.0435768461,0.5534536036
1520530778102143150,-1.4077113867,1.3670817614,-0.0452718474,-0.8443866089,-0.0727323321,0.0390760578,0.5293338495
1520530778152195536,-1.4481427670,1.3321496248,-0.0483208261,-0.8595986926,-0.0776480284,0.0299275982,0.5041480043
1520530778202196536,-1.4874726534,1.2960836887,-0.0547481664,-0.8732596756,-0.0787823381,0.0164598553,0.4805621243
1520530778252198536,-1.5258259773,1.2591818571,-0.0631058365,-0.8853358353,-0.0781798211,0.0047156164,0.4583079067
1520530778302200536,-1.5623674393,1.2214218378,-0.0713017359,-0.8947318383,-0.0787073934,-0.0022951636,0.4396075703
1520530778352201536,-1.5975446701,1.1823246479,-0.0776944906,-0.9012037624,-0.0813354189,-0.0065762215,0.4256443134
1520530778402202536,-1.6321610212,1.1416685581,-0.0801523179,-0.9050933587,-0.0837511259,-0.0073437322,0.4168187021
1520530778452204536,-1.6639720201,1.0996893644,-0.0781942233,-0.9082007445,-0.0872112831,-0.0046674206,0.4093211637
1520530778502205536,-1.6929826736,1.0566204786,-0.0733974576,-0.9120961885,-0.0891718851,-0.0006389752,0.4001606046
1520530778552207536,-1.7211669683,1.0125726461,-0.0681418553,-0.9152730603,-0.0902777438,-0.0023489044,0.3925807391
1520530778602252202,-1.7478373051,0.9691466093,-0.0628840700,-0.9205554939,-0.0897699781,-0.0045398169,0.3801293514
1520530778652253202,-1.7708159685,0.9244504571,-0.0599607304,-0.9296708007,-0.0868734131,-0.0027028842,0.3579914898
1520530778702255202,-1.7921861410,0.8768075705,-0.0620027222,-0.9393444781,-0.0841456386,-0.0033481299,0.3324759435
1520530778752256202,-1.8123426437,0.8260113597,-0.0688724592,-0.9487913336,-0.0820966393,-0.0077659544,0.3049505487
1520530778802258202,-1.8299160004,0.7732850909,-0.0788677111,-0.9581362459,-0.0811188358,-0.0132474329,0.2742611426
1520530778852259202,-1.8441022635,0.7187325358,-0.0886056572,-0.9665699259,-0.0794157209,-0.0168805731,0.2432093087
1520530778902261202,-1.8550250530,0.6634231806,-0.0947456807,-0.9730770810,-0.0767013997,-0.0212867773,0.2162978566
1520530778952263202,-1.8647972345,0.6092829704,-0.0949024335,-0.9782506610,-0.0742092787,-0.0249719167,0.1920807916
1520530779002046518,-1.8710035086,0.5571997762,-0.0901388973,-0.9838891703,-0.0737594700,-0.0215345144,0.1614246134
1520530779052048518,-1.8727135658,0.5058349371,-0.0835628808,-0.9898133585,-0.0745001756,-0.0170492014,0.1201189570
1520530779102049518,-1.8704948425,0.4529688060,-0.0782100782,-0.9940762844,-0.0737585107,-0.0219209505,0.0767560729
1520530779152051518,-1.8640060425,0.3995428085,-0.0741057694,-0.9961147277,-0.0719437299,-0.0353904589,0.0364288947
1520530779202052518,-1.8547538519,0.3467297256,-0.0726281404,-0.9961792280,-0.0711661464,-0.0506186309,0.0002819233
1520530779252054518,-1.8426766396,0.2953222096,-0.0759003907,-0.9949826105,-0.0706849585,-0.0632696344,-0.0317835606
1520530779302056518,-1.8293402195,0.2429204881,-0.0834094137,-0.9931192830,-0.0698430080,-0.0732730987,-0.0588820604
1520530779352058518,-1.8157747984,0.1912389696,-0.0923948735,-0.9910147412,-0.0700316892,-0.0789257604,-0.0821953136
1520530779401859659,-1.8007025719,0.1401754767,-0.1000310406,-0.9889250261,-0.0727104535,-0.0819250557,-0.1001437367
1520530779451860659,-1.7842237949,0.0890290737,-0.1043800637,-0.9870255828,-0.0767335119,-0.0878561331,-0.1103347947
1520530779501862659,-1.7664022446,0.0375180766,-0.1032971889,-0.9861980087,-0.0816288367,-0.0899408833,-0.1125204787
1520530779551863659,-1.7463748455,-0.0114389183,-0.0964088291,-0.9860776730,-0.0874711973,-0.0822475657,-0.1150432540
1520530779601868659,-1.7233878374,-0.0586424582,-0.0876519009,-0.9861776695,-0.0886214065,-0.0728595917,-0.1195463522
1520530779651867659,-1.7005866766,-0.1061111540,-0.0810003206,-0.9861648301,-0.0852105310,-0.0694306350,-0.1240865838
1520530779701868659,-1.6774584055,-0.1526631564,-0.0764143541,-0.9853318778,-0.0807807582,-0.0678489198,-0.1341345737
1520530779751869659,-1.6530365944,-0.1971069574,-0.0751456320,-0.9828144470,-0.0796232039,-0.0626674714,-0.1543006679
1520530779802151238,-1.6256378889,-0.2403120399,-0.0774089098,-0.9784608524,-0.0810000478,-0.0585053977,-0.1806390630
1520530779852153238,-1.5947704315,-0.2820854485,-0.0828094482,-0.9727375910,-0.0813010940,-0.0594398145,-0.2088985870
1520530779902155238,-1.5599893332,-0.3230109811,-0.0901030675,-0.9660461827,-0.0773940359,-0.0650937387,-0.2377556336
1520530779952156238,-1.5230691433,-0.3633432984,-0.0966666713,-0.9588816044,-0.0695894426,-0.0676162905,-0.2667047347
1520530780002157238,-1.4845664501,-0.4016124904,-0.0994192883,-0.9512733672,-0.0612332700,-0.0648631816,-0.2951647594
1520530780052159238,-1.4451119900,-0.4377695322,-0.0972859189,-0.9431432791,-0.0568463785,-0.0622707549,-0.3215145370
1520530780102160238,-1.4055821896,-0.4713409245,-0.0912175328,-0.9322904171,-0.0587356787,-0.0598291334,-0.3518595927
1520530780152162238,-1.3637348413,-0.5007620454,-0.0833391249,-0.9181353572,-0.0600597865,-0.0546126598,-0.3878630497
1520530780202292659,-1.3183091879,-0.5279154778,-0.0760658383,-0.9025346977,-0.0547824933,-0.0532275684,-0.4237886547
1520530780252293659,-1.2709065676,-0.5513969064,-0.0696452335,-0.8871956832,-0.0463528174,-0.0593249969,-0.4552096010
1520530780302295659,-1.2230775356,-0.5721051693,-0.0657839552,-0.8732797022,-0.0391307377,-0.0676776655,-0.4809065196
1520530780352296659,-1.1753779650,-0.5917319059,-0.0665665567,-0.8607678532,-0.0344086196,-0.0721653064,-0.5026797373
1520530780402298659,-1.1278390884,-0.6106752157,-0.0722498819,-0.8493980079,-0.0311077755,-0.0721200250,-0.5218754951
1520530780452299659,-1.0805327892,-0.6302441359,-0.0807549059,-0.8393517492,-0.0303023989,-0.0714291835,-0.5380225623
1520530780502301659,-1.0337861776,-0.6504998207,-0.0889504030,-0.8317854916,-0.0305070107,-0.0786349411,-0.5486517696
1520530780552302659,-0.9877993464,-0.6708508134,-0.0941091180,-0.8266906121,-0.0322175100,-0.0866850538,-0.5550048337
1520530780602304659,-0.9415907860,-0.6915209889,-0.0946429595,-0.8246977417,-0.0373600736,-0.0893078093,-0.5572270408
1520530780652139571,-0.8951304555,-0.7114102840,-0.0910634324,-0.8245639155,-0.0435830799,-0.0927203292,-0.5564151373
1520530780702140571,-0.8482335806,-0.7319284081,-0.0857212096,-0.8260127944,-0.0464489578,-0.0954938765,-0.5535578356
1520530780752142571,-0.8014160395,-0.7535875440,-0.0800712928,-0.8283469290,-0.0452030503,-0.0941265107,-0.5503982644
1520530780802143571,-0.7555351257,-0.7748606801,-0.0739526972,-0.8277761971,-0.0445209483,-0.0866544846,-0.5525354766
1520530780852145571,-0.7093645334,-0.7940211892,-0.0698350966,-0.8216201324,-0.0475055332,-0.0758306427,-0.5629682904
1520530780902147571,-0.6608999968,-0.8105695248,-0.0697266459,-0.8131565746,-0.0492868070,-0.0694423441,-0.5757820392
1520530780952149571,-0.6105098724,-0.8241823316,-0.0739366859,-0.8038683470,-0.0471800639,-0.0672184844,-0.5891106837
1520530781002150571,-0.5582288504,-0.8355565071,-0.0802934095,-0.7926065815,-0.0423259798,-0.0627952927,-0.6050124542
1520530781052164483,-0.5035403371,-0.8450352550,-0.0867921114,-0.7807927337,-0.0370921400,-0.0548937070,-0.6212677049
1520530781102166483,-0.4478296936,-0.8520690203,-0.0910133719,-0.7701341938,-0.0351980358,-0.0471863923,-0.6351597171
1520530781152168483,-0.3916962147,-0.8571437001,-0.0917629525,-0.7610660953,-0.0384260536,-0.0453492226,-0.6459452647
1520530781202169483,-0.3363311887,-0.8605118394,-0.0887113959,-0.7500844260,-0.0481884309,-0.0479842664,-0.6578364076
1520530781252170483,-0.2819833159,-0.8602721691,-0.0827868506,-0.7330099104,-0.0590486731,-0.0489477313,-0.6758800523
1520530781302172483,-0.2272979468,-0.8569492698,-0.0760900229,-0.7159917916,-0.0569940393,-0.0510306021,-0.6939043965
1520530781352173483,-0.1720542610,-0.8520556092,-0.0696040094,-0.7019692815,-0.0427142988,-0.0538258631,-0.7088846119
1520530781402175483,-0.1172167361,-0.8462298512,-0.0655947328,-0.6902746901,-0.0264539616,-0.0564192811,-0.7208591435
1520530781452058606,-0.0633004755,-0.8403129578,-0.0652835220,-0.6798739673,-0.0157063241,-0.0596379495,-0.7307311509
1520530781502059606,-0.0091904439,-0.8344446421,-0.0695400462,-0.6693244976,-0.0108739712,-0.0613244903,-0.7403551719
1520530781552061606,0.0454579629,-0.8279748559,-0.0769096166,-0.6590995932,-0.0094443590,-0.0602961886,-0.7495751463
1520530781602062606,0.1015022770,-0.8209003210,-0.0845587030,-0.6508561648,-0.0085950108,-0.0598467075,-0.7567897662
1520530781652064606,0.1578015387,-0.8123031259,-0.0894427076,-0.6455866612,-0.0060000265,-0.0622481584,-0.7611222170
1520530781702065606,0.2141610235,-0.8024882078,-0.0893807188,-0.6433955827,-0.0041903871,-0.0664079392,-0.7626365782
1520530781752067606,0.2693204880,-0.7914467454,-0.0830594972,-0.6413047521,-0.0067527458,-0.0724264339,-0.7638304963
1520530781802069606,0.3221550286,-0.7787365913,-0.0727521777,-0.6391558921,-0.0095091569,-0.0756934843,-0.7652841420
1520530781852036781,0.3746589124,-0.7661970258,-0.0621685013,-0.6403469730,-0.0071866595,-0.0736223939,-0.7645154342
1520530781902038781,0.4267813563,-0.7545101643,-0.0527490862,-0.6424357538,-0.0026923838,-0.0673986934,-0.7633652268
1520530781952039781,0.4778467119,-0.7426095009,-0.0471981838,-0.6384487914,-0.0031203425,-0.0584557427,-0.7674349030
1520530782002041781,0.5285517573,-0.7285299301,-0.0477252342,-0.6299654591,-0.0052818402,-0.0525417195,-0.7748257806
1520530782052042781,0.5787614584,-0.7114680409,-0.0533874519,-0.6188472880,-0.0062137869,-0.0504179217,-0.7838669888
1520530782102044781,0.6290611625,-0.6909521222,-0.0612839498,-0.6034866351,-0.0059380222,-0.0517462771,-0.7956701226
1520530782152045781,0.6789246202,-0.6674624681,-0.0691827983,-0.5851875578,-0.0049771210,-0.0523856472,-0.8091887879
1520530782202047781,0.7283710241,-0.6414479613,-0.0741023496,-0.5653694117,-0.0028741664,-0.0497294092,-0.8233323468
1520530782252168588,0.7772294283,-0.6131199002,-0.0742657781,-0.5461889923,-0.0007238483,-0.0461339898,-0.8363902891
1520530782302169588,0.8244278431,-0.5826181173,-0.0707321241,-0.5272834755,-0.0032037924,-0.0445880394,-0.8485126863
1520530782352171588,0.8699225783,-0.5498616099,-0.0654500797,-0.5035041161,-0.0109692011,-0.0443151483,-0.8627858653
1520530782402172588,0.9133326411,-0.5137875676,-0.0607100129,-0.4756950640,-0.0156466753,-0.0449173739,-0.8783232988
1520530782452174588,0.9539341331,-0.4759839773,-0.0565444455,-0.4463886006,-0.0143699208,-0.0493725313,-0.8933605519
1520530782502176588,0.9906966686,-0.4370403886,-0.0551874153,-0.4189254707,-0.0084191863,-0.0558684661,-0.9062611554
1520530782552178588,1.0248873234,-0.3980997503,-0.0584440902,-0.3950209197,-0.0007119963,-0.0580830563,-0.9168338588
1520530782602179588,1.0586340427,-0.3591265678,-0.0662447512,-0.3748352410,0.0066551308,-0.0587359946,-0.9252050228
1520530782652289238,1.0924248695,-0.3195056617,-0.0764764249,-0.3563154422,0.0121043112,-0.0626589543,-0.9321838052
1520530782702290238,1.1260083914,-0.2801640034,-0.0872878060,-0.3408731880,0.0166444372,-0.0712848542,-0.9372549824
1520530782752292238,1.1592775583,-0.2401008606,-0.0962199345,-0.3286062448,0.0204592401,-0.0808780186,-0.9407752662
1520530782802293238,1.1927765608,-0.1986159235,-0.0996959433,-0.3207548151,0.0213327624,-0.0881173730,-0.9428131259
1520530782852294238,1.2245202065,-0.1559699029,-0.0960055143,-0.3154073054,0.0177359953,-0.0937322749,-0.9441493138
1520530782902296238,1.2533689737,-0.1123092696,-0.0874859616,-0.3109308881,0.0157522102,-0.0958351879,-0.9454572796
1520530782952298238,1.2820096016,-0.0677419454,-0.0786234066,-0.3092650611,0.0188464084,-0.0923057002,-0.9462978350
1520530783002299238,1.3098925352,-0.0229476057,-0.0713483095,-0.3059928245,0.0222223891,-0.0857905995,-0.9479000632
1520530783052301238,1.3354848623,0.0220700949,-0.0667983443,-0.2949957436,0.0201919313,-0.0795395493,-0.9519680968
1520530783102149817,1.3579436541,0.0683828071,-0.0653859973,-0.2782640388,0.0161457523,-0.0749076810,-0.9574430943
1520530783152151817,1.3778111935,0.1158601940,-0.0673703626,-0.2584775947,0.0141439836,-0.0710384165,-0.9632978896
1520530783202152817,1.3955610991,0.1662995070,-0.0721870810,-0.2352190564,0.0180888340,-0.0692826271,-0.9693011437
1520530783252154817,1.4104712009,0.2187760621,-0.0779282227,-0.2083183945,0.0262736172,-0.0673737964,-0.9753839834
1520530783302155817,1.4228545427,0.2723023593,-0.0821277723,-0.1792395560,0.0333636673,-0.0624753743,-0.9812527069
1520530783352157817,1.4309661388,0.3278180957,-0.0819146857,-0.1498010120,0.0397235294,-0.0567662776,-0.9862856015
