#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
9909849578408,1.2133349180,0.3680103719,1.1254254580,0.6388890610,0.3623620196,0.5728959322,-0.3637372477,0.1800374687,-0.0293390565,0.0404189192,-0.4431373707,0.5181698145,-1.6901752276
9909868087408,1.2175529003,0.3682205081,1.1247754097,0.6325204877,0.3656707055,0.5688518799,-0.3776377981,0.1803879738,-0.0234190337,0.0535026416,-0.5416983091,0.5293188576,-1.5731778091
9909886601408,1.2220113277,0.3681977391,1.1245874166,0.6271486048,0.3686898213,0.5632877140,-0.3917389366,0.1584198475,-0.0093632583,0.0707822219,-0.6750550531,0.3837913211,-1.5880548012
9909905101408,1.2261884212,0.3678785861,1.1250256300,0.6242989019,0.3712926041,0.5549056875,-0.4055519218,0.1354699731,0.0073890616,0.0987672657,-0.9061241591,0.0455720573,-1.5498677611
9909923607408,1.2302055359,0.3670249283,1.1267893314,0.6233580392,0.3736086894,0.5443983993,-0.4188934054,0.1260504425,0.0100983437,0.1101754010,-1.0666525219,-0.2186746372,-1.5019790326
9909942114408,1.2347521782,0.3652945161,1.1293882132,0.6223443021,0.3763482194,0.5338364728,-0.4313562422,0.1248828620,0.0092317071,0.1250452697,-0.9859014999,-0.2727019713,-1.4731189644
9909960621408,1.2393912077,0.3634244502,1.1324063540,0.6204125838,0.3792179797,0.5238831007,-0.4436535208,0.1176496446,-0.0014305130,0.1369020939,-0.9018827640,-0.1916151042,-1.4875364168
9909979127408,1.2445207834,0.3593802154,1.1367007494,0.6175045147,0.3831451992,0.5142063312,-0.4554994835,0.1055373028,-0.0087345354,0.1544681191,-0.7521931357,-0.1869986403,-1.5527056928
9909997636408,1.2483937740,0.3561238945,1.1412876844,0.6146751236,0.3876074672,0.5036896026,-0.4671527887,0.0905614793,0.0015945297,0.1621738523,-0.7502671078,-0.2817017153,-1.6002368985
9910016141408,1.2520372868,0.3525440395,1.1466090679,0.6118805005,0.3924227182,0.4925085461,-0.4785833211,0.0827130079,0.0150307305,0.1533468962,-0.7498515812,-0.3549472975,-1.6310784991
9910034649408,1.2545669079,0.3497096598,1.1518688202,0.6090752860,0.3974855698,0.4807110554,-0.4898463014,0.0827534795,0.0334888771,0.1347623616,-0.7558737283,-0.4149990361,-1.6596060723
9910053156408,1.2600413561,0.3433365524,1.1567951441,0.6057246126,0.4029176996,0.4691478156,-0.5006549192,0.1026694775,0.0348107852,0.1096525192,-0.6721687977,-0.4103313625,-1.6677832121
9910071665408,1.2615400553,0.3419832587,1.1599152088,0.6024698208,0.4078380786,0.4573285569,-0.5114184272,0.1070103422,0.0329657234,0.0734143406,-0.7213313993,-0.4061833101,-1.6446657803
9910090171408,1.2634159327,0.3415142596,1.1616843939,0.5984768750,0.4133279838,0.4462377937,-0.5213993089,0.1079939455,0.0300054494,0.0398528315,-0.5728761132,-0.3883041110,-1.6308059902
9910108677408,1.2665722370,0.3365089893,1.1654460430,0.5925421498,0.4201055016,0.4365082224,-0.5309102937,0.1175458208,0.0165010430,0.0234619770,-0.3034801337,-0.3001604830,-1.7111269220
9910127183408,1.2702186108,0.3320171833,1.1688654423,0.5850562195,0.4273819437,0.4279518237,-0.5402880073,0.1316594332,0.0069130664,0.0185256209,-0.1274941273,-0.1865279836,-1.7618717156
9910145691408,1.2740409374,0.3274345696,1.1723848581,0.5764197174,0.4349924373,0.4204850540,-0.5492851794,0.1474372149,0.0049528768,0.0179701149,0.0279988159,-0.1014852855,-1.7699235010
9910164198408,1.2778290510,0.3238818944,1.1755789518,0.5672118381,0.4424127716,0.4134936723,-0.5581797679,0.1615621746,0.0086351074,0.0218879376,0.0758969292,-0.0394458193,-1.7665570230
9910182705408,1.2834529877,0.3183110952,1.1790224314,0.5577117252,0.4497314729,0.4069776569,-0.5666289973,0.1825433820,0.0030086162,0.0329953581,0.1322166818,-0.0124097263,-1.7296121691
9910238227408,1.2981315851,0.3139970899,1.1836199760,0.5273506439,0.4666319012,0.3943469671,-0.5904629004,0.2665393054,0.0045099757,0.0434563905,0.2242400283,0.2325803793,-1.5513966416
9910256733408,1.3043277264,0.3118107319,1.1852477789,0.5180729306,0.4694260961,0.3912518676,-0.5984660015,0.2838879526,0.0126945945,0.0478268228,0.0885421193,0.4443082271,-1.3233634926
9910275239408,1.3102624416,0.3108718097,1.1863789558,0.5099697530,0.4710551335,0.3873255713,-0.6066438939,0.2899186909,0.0240652896,0.0455013551,-0.0974375803,0.4323320619,-1.2500790150
9910293748408,1.3163795471,0.3095332086,1.1875209808,0.5026160046,0.4723285030,0.3829877047,-0.6144943900,0.2944730818,0.0228338260,0.0354499221,-0.1684448320,0.3848646113,-1.1887681345
9910312254408,1.3222919703,0.3081690073,1.1888288260,0.4958246255,0.4739310054,0.3788427637,-0.6213095068,0.2998760343,0.0261203498,0.0250788666,-0.1236317971,0.2974168102,-1.0991412506
9910330761408,1.3282188177,0.3076217771,1.1899362803,0.4891576247,0.4750826144,0.3746326992,-0.6282289936,0.3055915534,0.0343870670,0.0140808355,-0.1628015481,0.3244394824,-1.0811981865
9910349268408,1.3342341185,0.3067852259,1.1918940544,0.4817585980,0.4770627652,0.3701801029,-0.6350483940,0.2983955443,0.0427780114,0.0036087460,-0.0938330075,0.2798660262,-1.1716054555
9910367774408,1.3400013447,0.3063912690,1.1928019524,0.4745097358,0.4795644182,0.3657078368,-0.6411834820,0.3038127422,0.0390152484,0.0027475832,-0.0484001434,0.2017745009,-1.1476093734
9910386282408,1.3460022211,0.3054964840,1.1936098337,0.4658039279,0.4838125465,0.3620536743,-0.6464280761,0.3039145768,0.0243828408,-0.0203975514,0.2085411216,0.1341220463,-1.2293999044
9910404789408,1.3522397280,0.3038847744,1.1942230463,0.4567898983,0.4883126483,0.3594703278,-0.6509030879,0.3203957975,0.0196730010,-0.0248911418,0.3422695341,0.1422523839,-1.1661278771
9910423296408,1.3584619761,0.3026230931,1.1947435141,0.4475611887,0.4931517368,0.3575840466,-0.6546938189,0.3357871473,0.0198747348,-0.0249190871,0.4459488695,0.1250469260,-1.1238327273
9910441806408,1.3649976254,0.3010992706,1.1950469017,0.4386122537,0.4971054170,0.3559745318,-0.6586255598,0.3465390503,0.0164000262,-0.0250517968,0.4022798511,0.1977492756,-1.0617181407
9910460309408,1.3716161251,0.2996281087,1.1952816248,0.4301381225,0.5010052456,0.3544885014,-0.6620519933,0.3591878116,0.0197979938,-0.0148692224,0.4025997004,0.1620905618,-0.9956508158
9910478817408,1.3780156374,0.2983730435,1.1953618526,0.4228255315,0.5042876439,0.3530535287,-0.6650306369,0.3729469478,0.0253506303,-0.0048004654,0.3317104051,0.1398537812,-0.8650470363
9910497324408,1.3849678040,0.2978379428,1.1954090595,0.4163601712,0.5073775305,0.3511256337,-0.6677746916,0.3832115233,0.0388759822,0.0009378887,0.2502837867,0.0860633305,-0.8130011861
9910515830408,1.3920525312,0.2980384827,1.1952837706,0.4106983881,0.5103372982,0.3484732543,-0.6704096264,0.3923583329,0.0534496084,0.0028388824,0.1522337355,0.0263809606,-0.7849294016
9910534338408,1.3994472027,0.2987433970,1.1949496269,0.4062493274,0.5129646445,0.3454376613,-0.6726823765,0.4093967974,0.0640642047,0.0041598827,0.0564608512,-0.0321877757,-0.6895275371
9910552846408,1.4073450565,0.2994850278,1.1944671869,0.4024713960,0.5146360646,0.3427184291,-0.6750633857,0.4435964525,0.0728492215,0.0103777125,-0.0037509713,0.0321367768,-0.5922736390
9910571355408,1.4161006212,0.2998914123,1.1936476231,0.3989114218,0.5149486133,0.3410280094,-0.6777886838,0.4718264043,0.0799676254,0.0085189892,-0.0126714311,0.1870740011,-0.4837805489
9910589862408,1.4254064560,0.3007521331,1.1931034327,0.3954153037,0.5146191685,0.3398404697,-0.6806778270,0.4948631227,0.0876460001,0.0049119466,-0.0131062102,0.2625616534,-0.4345737680
9910608367408,1.4348419905,0.3017516434,1.1923565865,0.3920759415,0.5145494153,0.3388296241,-0.6831616508,0.4930626452,0.0986764655,-0.0100056343,0.0171580448,0.2227350151,-0.4054773056
9910626873408,1.4440050125,0.3029015064,1.1916954517,0.3887260950,0.5160268276,0.3368397776,-0.6849432827,0.4794454575,0.1200392321,-0.0349201448,0.0367301460,0.0283457611,-0.4875718731
9910645379408,1.4529397488,0.3043321669,1.1908909082,0.3854853432,0.5188533558,0.3332036070,-0.6864164928,0.4721896350,0.1438056827,-0.0442399122,-0.0233164924,-0.1618571608,-0.6074664203
9910663888408,1.4619162083,0.3055622280,1.1897764206,0.3821897678,0.5219561881,0.3283817063,-0.6882282863,0.4694899023,0.1602940559,-0.0406463854,-0.1088680586,-0.2107590647,-0.7019657826
9910682394408,1.4707599878,0.3077391088,1.1890511513,0.3789033215,0.5251392613,0.3222021394,-0.6905409550,0.4652592540,0.1744628251,-0.0328722373,-0.2248453708,-0.2449099831,-0.8015248611
9910700902408,1.4797856808,0.3095784485,1.1882879734,0.3753894925,0.5279837512,0.3153922358,-0.6934288896,0.4630777240,0.1800330728,-0.0271362923,-0.2928478247,-0.2048654135,-0.8659433386
9910719407408,1.4886784554,0.3112520576,1.1876430511,0.3718588706,0.5308178317,0.3081620433,-0.6964119219,0.4602507949,0.1893098205,-0.0250373352,-0.3271003174,-0.2151716194,-0.8948303790
9910737915408,1.4973856211,0.3132447302,1.1871912479,0.3683657219,0.5336497835,0.3004779114,-0.6994552367,0.4702160358,0.1838901937,-0.0235756952,-0.3654520253,-0.2310079421,-0.9202565277
9910756422408,1.5060689449,0.3156203032,1.1870849133,0.3653383971,0.5354137756,0.2928915775,-0.7029043094,0.4711078405,0.1777070016,-0.0094596986,-0.4406334066,-0.1381266737,-0.8609275341
9910774930408,1.5149503946,0.3182549477,1.1872673035,0.3620744779,0.5368574614,0.2854647507,-0.7065380491,0.4761101007,0.1596032530,0.0003883944,-0.4332951582,-0.0893192582,-0.8667759607
9910793439408,1.5236374140,0.3195181787,1.1880424023,0.3587054974,0.5380095938,0.2799342624,-0.7095863949,0.4803361297,0.1228535622,0.0031779746,-0.2757467138,-0.0235802658,-0.7328410661
9910811944408,1.5325855017,0.3212533593,1.1883629560,0.3551039537,0.5385659096,0.2769177432,-0.7121548333,0.4848358035,0.0833437368,0.0135710342,-0.0780610417,0.0987028699,-0.5680186891
9910830449408,1.5410751104,0.3218917251,1.1896022558,0.3515506622,0.5386857294,0.2761082600,-0.7141386739,0.4726446569,0.0618801676,0.0201016925,0.0897481234,0.1815317153,-0.4003365846
9910848957408,1.5493390560,0.3229249120,1.1903114319,0.3482729567,0.5393180364,0.2755793093,-0.7154705078,0.4383155406,0.0638899505,0.0104754474,0.1342629471,0.1064335199,-0.3531957957
9910867463408,1.5561028719,0.3237806261,1.1915906668,0.3451244310,0.5415985830,0.2739768447,-0.7158888116,0.3974050283,0.0786260739,0.0063589215,0.1329861793,-0.1185015531,-0.4205211584
9910885971408,1.5629850626,0.3250531852,1.1919001341,0.3421741223,0.5452450191,0.2706061739,-0.7158191376,0.3669381738,0.0933428928,0.0048048366,0.0499700979,-0.3245277042,-0.5308692100
9910904478408,1.5689524412,0.3261423707,1.1924101114,0.3395510224,0.5494870395,0.2658650207,-0.7156010672,0.3477534652,0.1013810113,0.0010890159,-0.0489608075,-0.4396094669,-0.5982707000
9910922987408,1.5742110014,0.3277477324,1.1918488741,0.3367185347,0.5534936382,0.2607035745,-0.7157507017,0.3433432579,0.1002198830,0.0050292020,-0.0882236670,-0.4089309086,-0.6460805623
9910941491408,1.5805243254,0.3294166625,1.1920439005,0.3336872535,0.5563213455,0.2558709511,-0.7167213083,0.3375620842,0.0998412296,0.0077106557,-0.1169547463,-0.2511557515,-0.6386212132
9910960000408,1.5866808891,0.3310630322,1.1922013760,0.3303725903,0.5582350298,0.2513347479,-0.7183720816,0.3260159492,0.1019943431,0.0000579151,-0.1286937191,-0.1208895273,-0.6418296213
9910978507408,1.5923177004,0.3321858048,1.1923619509,0.3269536041,0.5596265525,0.2469292314,-0.7203786624,0.3125661016,0.1046810523,-0.0107336417,-0.1405752174,-0.0514013185,-0.6406345475
9910997012408,1.5979681015,0.3340948522,1.1921627522,0.3233895673,0.5607302991,0.2425755690,-0.7226048801,0.3019845784,0.1033143327,-0.0176691972,-0.1438107088,-0.0100131100,-0.6489420366
9911015520408,1.6029324532,0.3357552290,1.1920918226,0.3195492655,0.5616802626,0.2385700218,-0.7249054381,0.2926316261,0.1000376046,-0.0238869246,-0.1071873052,0.0259084712,-0.6478824044
9911034026408,1.6082936525,0.3373821974,1.1918885708,0.3147568381,0.5623746472,0.2351062727,-0.7275904958,0.2886244655,0.0920165256,-0.0208781399,-0.0256959441,0.1125342265,-0.6963460082
9911052535408,1.6136306524,0.3388458192,1.1916487217,0.3090454580,0.5626871480,0.2322701172,-0.7307014924,0.2830896974,0.0865635276,-0.0148565657,0.0556839236,0.2131148641,-0.7351303013
9911071040408,1.6186951399,0.3403510153,1.1914647818,0.3034570216,0.5629957913,0.2293573468,-0.7337198256,0.2597536445,0.0852194130,-0.0241774339,0.0443658699,0.2021847860,-0.7270470524
9911089546408,1.6228289604,0.3418398201,1.1919088364,0.2985820765,0.5644428721,0.2259260859,-0.7356700289,0.2268789411,0.0811605528,-0.0315558054,0.0236490106,0.0122197625,-0.6951664589
9911108057408,1.6260315180,0.3432789445,1.1925481558,0.2939574908,0.5665644199,0.2221921899,-0.7370375720,0.2000063509,0.0723938420,-0.0109106405,0.0203006654,-0.0928015850,-0.6912021415
9911126568408,1.6284943819,0.3440633714,1.1950289011,0.2889424111,0.5683636959,0.2196811172,-0.7383868898,0.1794479936,0.0457182415,0.0366734713,0.1317833776,-0.0200417896,-0.6391280648
9911145069408,1.6312731504,0.3449017107,1.1970286369,0.2846692183,0.5686134654,0.2189635320,-0.7400656287,0.1673940569,0.0089571094,0.0873112157,0.1732078982,0.1622736267,-0.4435503150
9911163576408,1.6336138248,0.3454098105,1.2001588345,0.2812799777,0.5678332379,0.2203669819,-0.7415425688,0.1544726640,-0.0230616517,0.1253143549,0.2615568928,0.2765303412,-0.2117948084
9911182082408,1.6357033253,0.3453098238,1.2036525011,0.2783973519,0.5663383015,0.2228653732,-0.7430254828,0.1331577897,-0.0343964100,0.1669402421,0.2963624725,0.3554090831,-0.0871719548
9911200590408,1.6370160580,0.3456043005,1.2081934214,0.2763884875,0.5646109405,0.2247793902,-0.7445119983,0.1053542942,-0.0260678567,0.2092989087,0.1888565408,0.3356293717,-0.0472801207
9911219096408,1.6377831697,0.3461667001,1.2133290768,0.2756129053,0.5630926178,0.2246590579,-0.7459842746,0.0764731169,-0.0095914584,0.2341626585,-0.0434746800,0.2272507255,-0.0768404202
9911237603408,1.6379908323,0.3472748995,1.2190190554,0.2753996824,0.5626315423,0.2224899361,-0.7470602325,0.0521699861,0.0064822752,0.2506584525,-0.2017475010,0.0432143427,-0.1700375107
9911256113408,1.6377577782,0.3491834700,1.2252753973,0.2749535028,0.5640068413,0.2182858942,-0.7474276705,0.0302612782,0.0344953015,0.2446024567,-0.2801340669,-0.2030498692,-0.3355853546
9911274620408,1.6378574371,0.3505795896,1.2302769423,0.2739140286,0.5682449123,0.2128104337,-0.7461772871,0.0147033576,0.0692432895,0.2462014109,-0.2234877659,-0.5567098126,-0.4805187443
9911293129408,1.6377615929,0.3525471985,1.2352241278,0.2730500295,0.5719711561,0.2058788310,-0.7455914330,-0.0159269515,0.0881791413,0.2568963468,-0.3820770685,-0.5217130038,-0.5636294968
9911311631408,1.6343690157,0.3548121452,1.2376247644,0.2729980699,0.5759976583,0.1975444079,-0.7447650357,-0.0606725104,0.0746976063,0.2462973446,-0.5312778671,-0.6204627264,-0.5847142828
9911330138408,1.6345870495,0.3559278548,1.2404328585,0.2741549938,0.5806949200,0.1887933036,-0.7429599840,-0.0895649716,0.0529371127,0.2143599838,-0.5992409513,-0.7733034396,-0.4986438344
9911348646408,1.6337071657,0.3561576307,1.2431972027,0.2744947228,0.5876854346,0.1807376050,-0.7393323983,-0.1014026850,0.0223576482,0.1529115587,-0.3869751453,-1.0344763879,-0.5133823581
9911367152408,1.6319377422,0.3552630246,1.2461745739,0.2728329567,0.5985250402,0.1750286201,-0.7325946602,-0.0995377973,-0.0040994333,0.0586377308,0.1025577388,-1.4309869496,-0.5072398956
9911385659408,1.6303677559,0.3541437387,1.2478671074,0.2674447719,0.6151491001,0.1722625530,-0.7213809614,-0.0933865756,-0.0126825683,-0.0518767945,0.8318398565,-2.0212171123,-0.5893482760
9911404168408,1.6284288168,0.3536645770,1.2479206324,0.2592676098,0.6347872164,0.1729681071,-0.7070413922,-0.0966467783,-0.0301495604,-0.1392547339,1.4331282606,-2.3115856235,-0.5417091889
9911422673408,1.6264750957,0.3528693616,1.2453086376,0.2480300075,0.6581484297,0.1777371811,-0.6882813773,-0.1178139597,-0.0451661348,-0.1983787268,2.1411040564,-2.7290088379,-0.4426585129
9911441180408,1.6241563559,0.3520940840,1.2424850464,0.2380072308,0.6781634809,0.1771342332,-0.6723617440,-0.1411523074,-0.0489068516,-0.0607562512,1.5104640979,-2.4449607389,-0.7462106823
9911459688408,1.6216332912,0.3509856462,1.2417564392,0.2348879339,0.6865471780,0.1734574780,-0.6658777172,-0.1324111521,-0.0562432557,-0.0410082228,0.3011962757,-1.1191810565,-0.4898026690
9911478196408,1.6194566488,0.3508782089,1.2439112663,0.2307357462,0.6930884187,0.1710813063,-0.6611510008,-0.1466353387,-0.0372616164,0.0414519422,0.3917040127,-0.8038464882,-0.4777011615
9911496702408,1.6166665554,0.3506080806,1.2453769445,0.2261786002,0.6957434977,0.1697362504,-0.6602831450,-0.1776211858,-0.0208172332,0.0888801962,0.3274971234,-0.2040017837,-0.4538219591
9911515209408,1.6145219803,0.3491602242,1.2452675104,0.2219816397,0.6965457772,0.1671789437,-0.6615129119,-0.1734273732,-0.0138698509,0.0933539867,0.1301333788,0.0496937434,-0.5365274118
9911533715408,1.6113671064,0.3485601246,1.2465841770,0.2174696152,0.6959685721,0.1639450657,-0.6644221012,-0.1746801734,-0.0268915873,0.0856439918,0.0420510133,0.2642042753,-0.6253793207
9911552222408,1.6080094576,0.3472731709,1.2471399307,0.2133369600,0.6936688441,0.1609446560,-0.6688854116,-0.1712363064,-0.0374283493,0.0772022083,-0.0377373008,0.5035266863,-0.5865532012
9911570729408,1.6051523685,0.3454109132,1.2472404242,0.2111754743,0.6889727207,0.1583534053,-0.6750153392,-0.1736148298,-0.0549342930,0.0770495236,-0.2401638921,0.7768372425,-0.4101394260
9911589236408,1.6016141176,0.3430870175,1.2471826077,0.2116332998,0.6837304509,0.1569939331,-0.6804975547,-0.1911981851,-0.0877631158,0.0639156401,-0.3467111898,0.7517364361,-0.1032244830
9911607744408,1.5975403786,0.3401852250,1.2467724085,0.2121078620,0.6794659932,0.1576881074,-0.6844491798,-0.2176671922,-0.1165348738,0.0471977144,-0.1485821368,0.6133822216,0.0681617362
9911626252408,1.5931334496,0.3368168473,1.2457464933,0.2114464335,0.6769691085,0.1593348229,-0.6867427801,-0.2429180294,-0.1236675382,0.0318049304,0.0740469644,0.4020968112,0.0619637735
9911644760408,1.5884878635,0.3335558772,1.2445750237,0.2099978102,0.6753895632,0.1607396544,-0.6884131180,-0.2518901825,-0.1298558861,0.0118965097,0.1453750784,0.2964529412,-0.0157029090
9911663264408,1.5829225779,0.3307504952,1.2458362579,0.2084168476,0.6743097957,0.1619493235,-0.6896674080,-0.2550481558,-0.1405019015,-0.0081842374,0.1591176464,0.2268281574,-0.0390396232
9911681771408,1.5780178308,0.3271230161,1.2443317175,0.2077164812,0.6748981517,0.1625428210,-0.6891633911,-0.2689507604,-0.1528732330,-0.0468194447,0.1173424686,-0.0549537967,-0.0078950669
9911700278408,1.5735952854,0.3236097097,1.2418766022,0.2084737089,0.6767797363,0.1619610314,-0.6872237812,-0.2807945609,-0.1626510471,-0.0591930747,-0.0222504121,-0.3079582245,0.0244508659
9911718785408,1.5684435368,0.3197555244,1.2396827936,0.2117704400,0.6769731478,0.1617025843,-0.6860852076,-0.2910469770,-0.1787042320,-0.0459474809,-0.2360242597,-0.1611611745,0.2482004109
9911737292408,1.5634268522,0.3161124885,1.2372494936,0.2162931531,0.6756979131,0.1620294876,-0.6858542464,-0.2924564481,-0.1712889075,-0.0307614729,-0.3317872337,0.0061014068,0.3868162356
9911755800408,1.5580396652,0.3111508489,1.2344408035,0.2202859195,0.6746337467,0.1611658056,-0.6858345315,-0.2908307314,-0.1458763778,-0.0008554384,-0.3800790805,-0.0126662042,0.2519521458
9911774305408,1.5724561214,0.3180299997,1.1994044781,0.2238616680,0.6724441899,0.1588268944,-0.6873709207,-0.2186067700,-0.0727963820,-0.0586004294,-0.5129844636,0.1563536612,0.0960717504
9911792812408,1.5692217350,0.3189192712,1.1988625526,0.2268985809,0.6705943350,0.1554606111,-0.6889501218,-0.2175262570,-0.0399238430,-0.0318782963,-0.5426047529,0.1186081654,-0.0254896964
9911811322408,1.5624934435,0.3188364506,1.1993873119,0.2300507809,0.6680865860,0.1525296278,-0.6909932449,-0.2420904338,-0.0276243370,-0.0108183883,-0.5423882019,0.2099136974,0.0143147368
9911829830408,1.5583168268,0.3195317984,1.2000662088,0.2327810406,0.6648000563,0.1512793024,-0.6935188858,-0.2608370483,-0.0373593941,-0.0046611154,-0.4138034233,0.3516584170,0.1049856392
9911848335408,1.5545920134,0.3193818629,1.2008525133,0.2344358694,0.6618778058,0.1527701604,-0.6954271143,-0.2730562389,-0.0769869462,-0.0296495855,-0.1118740863,0.3665969374,0.2309278840
9911866841408,1.5503698587,0.3181725442,1.2011265755,0.2350268383,0.6607546860,0.1562174571,-0.6955298242,-0.2756069601,-0.1160577089,-0.0745884627,0.1866646190,0.1693418844,0.3069460355
9911885347408,1.5463504791,0.3164418638,1.2010089159,0.2348441039,0.6616231391,0.1604521474,-0.6937998105,-0.2683053017,-0.1369269788,-0.1080647707,0.3826301650,-0.0781735778,0.3179441171
9911903855408,1.5563538074,0.3172256351,1.2012825012,0.2344529307,0.6630767692,0.1657779542,-0.6912877051,-0.2353377789,-0.1293030232,-0.1070552841,0.5077081331,-0.1466506181,0.3899955121
9911922361408,1.5528783798,0.3160627484,1.2003062963,0.2341716365,0.6651971132,0.1692640430,-0.6884955548,-0.2293195873,-0.0905420855,-0.0815371647,0.3843534395,-0.2651282413,0.2615606540
9911940869408,1.5490627289,0.3154908121,1.1995090246,0.2348999774,0.6660929168,0.1699089965,-0.6872213324,-0.2266758531,-0.0318505727,-0.0235341638,0.0416046459,-0.1552430112,0.1164081062
9911959377408,1.5465059280,0.3174800575,1.2005801201,0.2372590162,0.6647222660,0.1666531866,-0.6885340832,-0.2295058519,0.0256792754,0.0268185455,-0.4704808093,0.0703204120,-0.0673191427
9911977886408,1.5412324667,0.3186490238,1.2014628649,0.2407173186,0.6609734213,0.1614331285,-0.6921767505,-0.2316410244,0.0591183230,0.0614760481,-0.7984861200,0.3444553168,-0.1435240485
9911996390408,1.5355798006,0.3195871413,1.2026637793,0.2444003951,0.6558741477,0.1566828829,-0.6968127607,-0.2346753776,0.0600649677,0.0737966821,-0.8320818863,0.5248496444,-0.0954641942
9912014897408,1.5304754972,0.3203390539,1.2039781809,0.2478728570,0.6506476343,0.1530719385,-0.7012743290,-0.2287478298,0.0434314571,0.0704513341,-0.7316307353,0.5556382936,-0.0237937848
9912033404408,1.5265135765,0.3210806251,1.2048659325,0.2513501072,0.6456514062,0.1509188130,-0.7051105567,-0.2209987789,0.0217313953,0.0598702133,-0.6049707746,0.5331857668,0.0920164133
9912051911408,1.5224663019,0.3212607503,1.2057522535,0.2547343912,0.6407448506,0.1497385915,-0.7086146912,-0.2166664898,0.0004421864,0.0448577516,-0.5164960985,0.5311236744,0.1603741172
9912070417408,1.5185405016,0.3209748864,1.2063745260,0.2576866358,0.6358736532,0.1495484509,-0.7119673839,-0.2152135074,-0.0235983264,0.0297886543,-0.4073585267,0.5522057235,0.1994537741
9912088925408,1.5170192719,0.3213286996,1.2086734772,0.2601077823,0.6310630960,0.1502028536,-0.7152219328,-0.2162744850,-0.0483645201,0.0114050927,-0.3025694351,0.5728365286,0.2183559441
9912107433408,1.5130307674,0.3202236891,1.2088483572,0.2620716015,0.6265898752,0.1513220026,-0.7181958337,-0.2247468680,-0.0739540607,-0.0062020882,-0.2214257104,0.5481112579,0.2171155476
9912125939408,1.5088487864,0.3185646832,1.2092325687,0.2631695252,0.6231312111,0.1528490026,-0.7204765626,-0.2372235060,-0.1045418605,-0.0196781084,-0.0910848163,0.4481938169,0.1805890437
9912144445408,1.5043535233,0.3160844743,1.2095731497,0.2634129403,0.6207382394,0.1550773758,-0.7219755318,-0.2471467406,-0.1365251839,-0.0353136696,0.0642968990,0.3466308924,0.1659167265
9912162954408,1.4998459816,0.3130211830,1.2103587389,0.2631643926,0.6193143526,0.1582816937,-0.7225933438,-0.2574958205,-0.1656527519,-0.0576873757,0.2157704460,0.2478922457,0.2018125437
9912181462408,1.4949213266,0.3096874654,1.2092509270,0.2628621738,0.6189120964,0.1621754605,-0.7221844741,-0.2732014656,-0.1887446046,-0.0811837241,0.3198231173,0.1199468456,0.2554960320
9912199968408,1.4898298979,0.3060961068,1.2080595493,0.2621250695,0.6194695109,0.1662476923,-0.7210476252,-0.2803559303,-0.1965454519,-0.1039723977,0.4028973479,0.0090576671,0.2373793076
9912218474408,1.4842165709,0.3023150861,1.2061510086,0.2601168747,0.6210746158,0.1701512185,-0.7194818246,-0.2939076424,-0.2032460570,-0.1271514148,0.5122351590,-0.0832439401,0.1203616610
9912236981408,1.4778082371,0.2976515293,1.2047839165,0.2573378231,0.6242564546,0.1748139009,-0.7166039518,-0.2995167375,-0.2100108862,-0.1506045163,0.6914235955,-0.2583851029,0.1192624349
9912255488408,1.4721001387,0.2928724587,1.2027570009,0.2531174462,0.6289154987,0.1799756019,-0.7127451414,-0.2965790033,-0.2035498172,-0.1473193765,0.8869212436,-0.3978543281,0.0406812138
9912273995408,1.4668123722,0.2889254093,1.2005769014,0.2483782274,0.6341622351,0.1849657709,-0.7084731324,-0.2829558253,-0.1883791834,-0.1150417402,0.9330868056,-0.4658067566,-0.0110689657
9912292502408,1.4619381428,0.2848662734,1.1993849277,0.2437266826,0.6388337739,0.1888132702,-0.7048675496,-0.2659171820,-0.1598497182,-0.0733331442,0.8108273550,-0.4085175866,-0.0890573322
9912311012408,1.4572730064,0.2820712626,1.1983391047,0.2399793830,0.6422802717,0.1909508232,-0.7024412654,-0.2444524914,-0.1325333565,-0.0446252115,0.5617226326,-0.2972247269,-0.1442691814
9912329516408,1.4530674219,0.2793712914,1.1977970600,0.2374407467,0.6445315389,0.1915685209,-0.7010723850,-0.2236395180,-0.1144385189,-0.0199080091,0.3097779506,-0.1975359559,-0.1608181475
9912348024408,1.4498771429,0.2780765593,1.1956657171,0.2364279083,0.6456007691,0.1911047171,-0.7005572626,-0.1955675930,-0.0994493216,0.0055104955,0.0735040561,-0.1078148672,-0.1179521792
9912366530408,1.4465183020,0.2763671279,1.1958630085,0.2366013961,0.6454621709,0.1901679058,-0.7008812545,-0.1716934294,-0.0911758915,0.0201897677,-0.0932647628,0.0055790283,-0.0576442221
9912385038408,1.4435749054,0.2748244703,1.1961914301,0.2378798385,0.6446555937,0.1889481692,-0.7015204468,-0.1524844915,-0.0895248950,0.0242175851,-0.2153089737,0.0482147755,0.0119833431
