#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
1403636891701666560,-0.1115325466,0.1807056218,0.0019021858,0.6028860134,0.0175965482,-0.7962800162,0.0464429998,0.0000960181,-0.0007747236,-0.0001658164,0.0023488280,0.0028446722,0.0000128196
1403636891751666432,-0.1115282327,0.1807185411,0.0018862044,0.6028792959,0.0176106696,-0.7962840737,0.0464552789,0.0004091209,-0.0017113996,0.0004805737,-0.0000382943,-0.0002942197,0.0007555223
1403636891801666560,-0.1115249172,0.1806944311,0.0018953735,0.6028636219,0.0176056124,-0.7962942880,0.0464855107,0.0005646746,-0.0012750669,-0.0009340825,-0.0010548525,-0.0007762464,0.0005898960
1403636891851666432,-0.1115233451,0.1807083786,0.0019019109,0.6028616938,0.0176997685,-0.7962993866,0.0463873179,0.0012170955,-0.0006582157,0.0003469373,0.0054089984,0.0000598621,0.0006311603
1403636891901666560,-0.1114985049,0.1806931347,0.0018874669,0.6028741943,0.0176026441,-0.7962834503,0.0465351436,0.0010146751,-0.0002806768,-0.0012027876,-0.0070890449,0.0004975845,0.0004592213
1403636891951666432,-0.1114835069,0.1807098240,0.0018981544,0.6028695254,0.0176536389,-0.7962938146,0.0463987637,-0.0003423785,0.0005410482,0.0004428982,0.0055962111,-0.0002076972,-0.0016631530
1403636892001666560,-0.1115011945,0.1806759387,0.0018924238,0.6028758864,0.0176067296,-0.7962878916,0.0464355721,-0.0001817321,-0.0019833441,-0.0000107803,-0.0023190962,0.0002323847,-0.0006141422
1403636892051666432,-0.1115080193,0.1806709021,0.0018871535,0.6028763639,0.0176156293,-0.7962868792,0.0464433580,-0.0006314516,0.0003119939,-0.0006617556,-0.0000355923,0.0000506706,0.0004710549
1403636892101666560,-0.1115156859,0.1807055473,0.0018561187,0.6028778208,0.0176212647,-0.7962846300,0.0464608680,0.0000914460,-0.0009080843,0.0002889379,-0.0004270264,0.0000987759,0.0006006277
1403636892151666432,-0.1115156338,0.1806770116,0.0018664682,0.6028717648,0.0175924801,-0.7962875223,0.0465007714,0.0002726541,-0.0002319349,0.0000012620,-0.0019554846,-0.0003442611,0.0000546612
1403636892201666560,-0.1115083620,0.1806922108,0.0019008297,0.6028437066,0.0176314992,-0.7963137690,0.0464001823,-0.0003046197,-0.0002321026,0.0000209318,0.0042134084,-0.0013832651,-0.0011491521
1403636892251666432,-0.1115143448,0.1806789339,0.0019032564,0.6028852180,0.0176558188,-0.7962803468,0.0464251578,-0.0014551340,-0.0012551635,0.0007098290,-0.0003004068,0.0021557080,0.0013234239
1403636892301666560,-0.1115461737,0.1808289587,0.0018937044,0.6028187609,0.0178013585,-0.7963449608,0.0461232754,-0.0007585815,-0.0050711259,0.0002128880,0.0132919611,-0.0031914610,-0.0025666176
1403636892351666432,-0.1114949435,0.1807312965,0.0019415715,0.6028969470,0.0176324645,-0.7962761762,0.0463531963,0.0017941702,-0.0074981269,0.0002530074,-0.0115789586,0.0036738081,0.0000688385
1403636892401666560,-0.1115552783,0.1807350814,0.0018962593,0.6028954106,0.0174588385,-0.7962857114,0.0462750324,-0.0007031388,-0.0061035831,-0.0027016378,-0.0016787737,-0.0005456805,-0.0074190162
1403636892451666432,-0.1115240306,0.1807064116,0.0018980262,0.6030519202,0.0176101686,-0.7961677568,0.0462078616,0.0020101450,-0.0054591298,-0.0052401456,0.0054613162,0.0081566678,0.0029928841
1403636892501666560,-0.1115178764,0.1807153076,0.0019008284,0.6029574511,0.0175489195,-0.7962343813,0.0463158461,0.0010572573,-0.0031837090,-0.0010149957,-0.0047267060,-0.0048049122,0.0007819028
1403636892551666432,-0.1115112305,0.1807285398,0.0019261289,0.6029049226,0.0175771940,-0.7962739367,0.0463089008,0.0031358141,-0.0034028175,0.0020620315,0.0010132900,-0.0025697550,0.0008025688
1403636892601666560,-0.1115013286,0.1806967556,0.0019000588,0.6029581215,0.0175943350,-0.7962295133,0.0463735408,-0.0003505412,-0.0020212142,-0.0019853632,-0.0017651554,0.0027520556,0.0020375110
1403636892651666432,-0.1115337908,0.1807191372,0.0018629318,0.6029036945,0.0175604719,-0.7962720008,0.0463644877,0.0013558299,-0.0008744586,-0.0001857347,-0.0004112737,-0.0028146350,-0.0012258033
1403636892701666560,-0.1115069017,0.1807091683,0.0018680855,0.6029645900,0.0176210220,-0.7962240708,0.0463727497,-0.0000474682,-0.0020942551,-0.0016556788,0.0010654181,0.0032019463,0.0020485488
1403636892751666432,-0.1115331352,0.1807074100,0.0018708201,0.6029250076,0.0176539331,-0.7962549801,0.0463441531,-0.0003279677,-0.0033275944,0.0004617839,0.0017897765,-0.0019249466,0.0004101110
1403636892801666560,-0.1115531027,0.1806823462,0.0019195665,0.6029627172,0.0177403498,-0.7962237396,0.0463572878,-0.0019452384,-0.0021251473,-0.0019330455,0.0015812245,0.0021053969,0.0030213067
1403636892851666432,-0.1115585342,0.1807072908,0.0018830234,0.6028951900,0.0176918820,-0.7962751254,0.0463714554,-0.0009257385,-0.0023583702,0.0023561073,-0.0014769962,-0.0034899508,-0.0011131958
1403636892901666560,-0.1115474850,0.1807114631,0.0018581452,0.6028508494,0.0176706927,-0.7963083916,0.0463847551,-0.0000955542,-0.0025809552,0.0009010400,-0.0008415203,-0.0022632464,-0.0002954631
1403636892951666432,-0.1115358397,0.1807076782,0.0019117935,0.6028550474,0.0177112806,-0.7963041745,0.0463871106,-0.0000527449,-0.0011409903,-0.0020454437,0.0008929205,0.0003090507,0.0013448154
1403636893001666560,-0.1115342826,0.1807381362,0.0019007752,0.6029333192,0.0177297156,-0.7962478625,0.0463293769,0.0014670818,-0.0024033838,0.0003720970,0.0021235438,0.0039261421,-0.0009103457
1403636893051666432,-0.1115421131,0.1806703210,0.0018532991,0.6029494741,0.0176548224,-0.7962345734,0.0463761034,0.0000866340,-0.0018432598,-0.0013290363,-0.0033305502,0.0006631044,-0.0012789399
1403636893101666560,-0.1115141883,0.1806773394,0.0018613489,0.6029661821,0.0177045406,-0.7962248825,0.0463062519,-0.0006441119,0.0001609384,-0.0008796568,0.0033940460,0.0009074194,-0.0001253304
1403636893151666432,-0.1114884540,0.1806940287,0.0018913866,0.6029491186,0.0176626716,-0.7962341590,0.0463848505,0.0013261915,-0.0004574678,0.0008685793,-0.0034838540,-0.0009004068,0.0005872442
1403636893201666560,-0.1115023494,0.1806845367,0.0018609406,0.6029382611,0.0176648022,-0.7962448753,0.0463411969,0.0005491475,-0.0016998971,-0.0014378125,0.0014692776,-0.0005694649,-0.0009724037
1403636893251666432,-0.1115004048,0.1806743741,0.0018868926,0.6029033875,0.0177094981,-0.7962687107,0.0463683017,-0.0004440767,-0.0015309039,-0.0010349326,0.0002834956,-0.0016218739,0.0021250634
1403636893301666560,-0.1115017012,0.1806835681,0.0018876293,0.6029092413,0.0176573109,-0.7962653894,0.0463691260,0.0016849868,-0.0012874110,0.0003323717,-0.0012951107,0.0001691670,-0.0016508245
1403636893351666432,-0.1114686131,0.1806735396,0.0018811170,0.6029210923,0.0176495638,-0.7962539318,0.0464147115,-0.0006802020,0.0021081581,-0.0025507598,-0.0016683853,0.0006072162,0.0008387245
1403636893401666560,-0.1115027592,0.1807100177,0.0018956597,0.6028639772,0.0176968206,-0.7962989746,0.0463658347,0.0013062225,-0.0006624970,0.0013903955,0.0028203610,-0.0027831656,0.0004006182
1403636893451666432,-0.1115238369,0.1806965470,0.0018890477,0.6029294131,0.0176792778,-0.7962492701,0.0463752709,-0.0014650044,0.0007980923,-0.0018933095,-0.0008621058,0.0032436535,-0.0004173978
1403636893501666560,-0.1115520447,0.1807103455,0.0018748345,0.6028773055,0.0176745463,-0.7962891879,0.0463691083,-0.0004778320,-0.0004500783,0.0006534447,0.0001930658,-0.0026267413,-0.0002308917
1403636893551666432,-0.1115407497,0.1807212234,0.0019094382,0.6028763963,0.0177079040,-0.7962904196,0.0463470459,-0.0005503179,-0.0014429166,-0.0010987851,0.0015100743,0.0000188060,0.0005312757
1403636893601666560,-0.1115685180,0.1806990951,0.0018947404,0.6028823502,0.0176567593,-0.7962888613,0.0463158722,-0.0002397158,-0.0020938525,0.0003069893,-0.0002475292,0.0001544863,-0.0023907256
1403636893651666432,-0.1115457639,0.1807000488,0.0018779793,0.6029441711,0.0177894563,-0.7962374368,0.0463444274,0.0005832330,-0.0013943440,-0.0023606189,0.0021515731,0.0034348872,0.0048370233
1403636893701666560,-0.1115252301,0.1807313710,0.0019256171,0.6028541536,0.0177364766,-0.7963059034,0.0463594131,0.0008103834,0.0001530547,0.0017148870,-0.0015640582,-0.0046271376,-0.0012077965
1403636893751666432,-0.1115338579,0.1806921661,0.0019424770,0.6029097612,0.0177555295,-0.7962632219,0.0463620802,-0.0009677957,0.0002082070,-0.0009233759,0.0002558951,0.0028339036,0.0005983555
1403636893801666560,-0.1115490347,0.1807076484,0.0018808274,0.6028706800,0.0176416815,-0.7962887583,0.0464750213,-0.0003495984,0.0004846681,0.0003720121,-0.0062677083,-0.0021519413,-0.0008480465
1403636893851666432,-0.1115386710,0.1807170659,0.0018675108,0.6028838181,0.0176977684,-0.7962783010,0.0464624392,0.0009998075,0.0010352070,-0.0015890875,0.0017245770,0.0007837910,0.0014659972
1403636893901666560,-0.1115247309,0.1807163358,0.0018446620,0.6028824004,0.0176168127,-0.7962770471,0.0465330373,0.0005331555,0.0005215127,-0.0006597360,-0.0042022192,-0.0002153497,-0.0008725066
1403636893951666432,-0.1115158498,0.1807094067,0.0018664359,0.6028666433,0.0176365895,-0.7962868130,0.0465625669,0.0007855261,0.0017537922,0.0015220856,-0.0004343457,-0.0007213882,0.0013644787
1403636894001666560,-0.1115192771,0.1806946844,0.0018552452,0.6028868053,0.0175793063,-0.7962744168,0.0465351602,-0.0003119104,-0.0006249034,-0.0004845181,-0.0005457341,0.0008537627,-0.0025142565
1403636894051666432,-0.1115181148,0.1806880981,0.0018304237,0.6029230167,0.0176135780,-0.7962465633,0.0465296492,0.0009001056,0.0010062812,-0.0002041283,0.0009247025,0.0018927430,0.0009108713
1403636894101666560,-0.1114840582,0.1806557924,0.0018555323,0.6028646301,0.0175471494,-0.7962942216,0.0464956766,-0.0005304849,-0.0022950806,0.0007539556,-0.0003901917,-0.0031086716,-0.0028599597
1403636894151666432,-0.1115052402,0.1806675196,0.0018393082,0.6029055463,0.0175881509,-0.7962597276,0.0465403627,0.0004712371,0.0001222205,0.0017390904,-0.0005274706,0.0021799585,0.0023316758
1403636894201666560,-0.1115163714,0.1806637943,0.0018359312,0.6028914856,0.0175670883,-0.7962735042,0.0464947358,-0.0015692087,-0.0009007827,-0.0016543347,0.0009808198,-0.0007871868,-0.0017547128
1403636894251666432,-0.1115187407,0.1806416661,0.0018231459,0.6028798304,0.0175156373,-0.7962795413,0.0465618369,0.0007704359,-0.0001365844,0.0008059410,-0.0033585990,-0.0006596562,-0.0000031374
1403636894301666560,-0.1115316600,0.1806458831,0.0018237603,0.6029433420,0.0175713090,-0.7962352981,0.0464749992,0.0006314443,-0.0009043693,-0.0004437745,0.0039815077,0.0032543703,-0.0004081891
1403636894351666432,-0.1115180403,0.1806318760,0.0018605343,0.6028772745,0.0175663703,-0.7962817155,0.0465386298,-0.0005506772,-0.0005626690,0.0016362541,-0.0020129875,-0.0032776056,0.0014675281
1403636894401666560,-0.1115031317,0.1806561500,0.0018684902,0.6028613670,0.0175704497,-0.7962974006,0.0464747379,0.0007364121,0.0014607706,-0.0011408707,0.0021737843,-0.0008324338,-0.0013922307
1403636894451666432,-0.1115049124,0.1806685627,0.0018365550,0.6028777318,0.0175407360,-0.7962810937,0.0465530117,0.0006973187,-0.0018365721,-0.0002159076,-0.0032515214,0.0008042377,0.0009221330
1403636894501666560,-0.1115154549,0.1806839854,0.0018405921,0.6028867285,0.0176375078,-0.7962735787,0.0465284729,0.0009050246,0.0008850733,-0.0002158300,0.0030949378,0.0006651958,0.0024790593
1403636894551666432,-0.1115263700,0.1806288511,0.0018343886,0.6029051138,0.0175592422,-0.7962650719,0.0464653863,-0.0004183903,-0.0007604690,-0.0016970710,0.0000931529,0.0006895816,-0.0040424209
1403636894601666560,-0.1115294620,0.1806052625,0.0018653037,0.6028569173,0.0175575982,-0.7963013428,0.0464697691,0.0001280679,-0.0013004895,0.0011740270,-0.0000779758,-0.0024159310,0.0001174353
1403636894651666432,-0.1115301177,0.1806440055,0.0018288941,0.6028729972,0.0175885419,-0.7962871988,0.0464918218,-0.0000686558,-0.0005003447,0.0005704576,0.0000061788,0.0008952812,0.0014974541
1403636894701666560,-0.1115165874,0.1806398779,0.0018169796,0.6029223094,0.0175607667,-0.7962472294,0.0465473748,-0.0008379935,0.0004792680,-0.0006739425,-0.0025482594,0.0024437831,0.0003913893
1403636894751666432,-0.1115511283,0.1806473136,0.0018361100,0.6028846839,0.0175870519,-0.7962781444,0.0464959162,-0.0006276331,0.0011440521,-0.0001415566,0.0023568638,-0.0018588610,-0.0003555020
1403636894801666560,-0.1115279868,0.1806629747,0.0018429756,0.6028539420,0.0175334975,-0.7963021837,0.0465030475,-0.0003108403,-0.0004137408,-0.0005894629,-0.0014522846,-0.0016634957,-0.0014935253
1403636894851666432,-0.1115512177,0.1806628555,0.0018199729,0.6028760790,0.0175078106,-0.7962890829,0.0464500413,0.0000450003,0.0032246963,0.0004372445,0.0010290475,0.0010104233,-0.0021283766
1403636894901666560,-0.1115678325,0.1806888878,0.0018387007,0.6029312998,0.0174742000,-0.7962569319,0.0462968520,-0.0006872624,-0.0003759379,-0.0008612707,0.0039703782,0.0025790161,-0.0048447908
1403636894951666432,-0.1115667000,0.1806799471,0.0018470086,0.6028927118,0.0174399954,-0.7962787945,0.0464360427,-0.0001542929,0.0000219213,-0.0015934978,-0.0051907400,-0.0019169416,0.0023236585
1403636895001666560,-0.1115694046,0.1807101369,0.0018386859,0.6029056010,0.0175174373,-0.7962705096,0.0463815830,-0.0002040142,0.0013566042,-0.0005681597,0.0035777827,0.0007921646,0.0011351135
1403636895051666432,-0.1115611196,0.1807146072,0.0018488449,0.6028536220,0.0174957932,-0.7963039429,0.0464912701,0.0008631553,0.0019865646,-0.0000156280,-0.0039171594,-0.0025788770,0.0020288727
1403636895101666560,-0.1115507111,0.1807199568,0.0018691822,0.6028868011,0.0175239836,-0.7962832518,0.0464047197,-0.0000563708,0.0039473595,0.0012049846,0.0033748978,0.0016687627,-0.0012363818
1403636895151666432,-0.1115364507,0.1807704121,0.0018840249,0.6029775844,0.0176438414,-0.7962195225,0.0462730974,0.0007790585,0.0023051181,0.0000435254,0.0069008636,0.0047431839,0.0005196553
1403636895201666560,-0.1115728766,0.1806890815,0.0018348771,0.6029748690,0.0174088993,-0.7962182461,0.0464192015,-0.0012976639,0.0013016791,-0.0030170917,-0.0103202528,-0.0005936680,-0.0039527807
1403636895251666432,-0.1115614623,0.1807163507,0.0018502341,0.6029454361,0.0175268051,-0.7962459779,0.0462812587,0.0014089142,0.0017134218,0.0022144674,0.0073090797,-0.0012912843,0.0004634461
1403636895301666560,-0.1115196049,0.1806852072,0.0018522035,0.6029869551,0.0174584434,-0.7962057707,0.0464575672,0.0014382052,0.0022199682,-0.0004386737,-0.0073676566,0.0020419166,0.0020261906
1403636895351666432,-0.1115504876,0.1806914508,0.0018841646,0.6029122232,0.0175387963,-0.7962690466,0.0463124951,0.0002741206,0.0010655392,-0.0002399745,0.0067281526,-0.0036556408,-0.0008452838
1403636895401666560,-0.1115367487,0.1806587875,0.0018681845,0.6029370626,0.0175065443,-0.7962450457,0.0464138619,0.0011286127,-0.0005792449,-0.0004153971,-0.0040682932,0.0012391087,0.0013881792
1403636895451666432,-0.1115368530,0.1806665957,0.0018604085,0.6029473672,0.0175630696,-0.7962413600,0.0463217842,0.0005302067,0.0013354978,0.0004936421,0.0042818576,0.0005865099,-0.0004369116
1403636895501666560,-0.1115580201,0.1806400418,0.0018459711,0.6029677814,0.0175213511,-0.7962203989,0.0464320281,-0.0004626810,0.0015286639,-0.0020048670,-0.0045705621,0.0010009723,0.0013070275
1403636895551666432,-0.1115651354,0.1806721985,0.0018661884,0.6029363214,0.0175317468,-0.7962492624,0.0463415827,0.0011708483,0.0009279292,0.0021257901,0.0032069775,-0.0016154216,-0.0018121392
1403636895601666560,-0.1115813032,0.1806554198,0.0018985020,0.6028985228,0.0175016816,-0.7962725556,0.0464443702,-0.0002054843,-0.0003634669,0.0001646999,-0.0039291805,-0.0018934645,0.0015751231
1403636895651666432,-0.1115481704,0.1806879789,0.0019058144,0.6029688219,0.0176583029,-0.7962231767,0.0463188633,-0.0003900882,0.0019978674,-0.0011753520,0.0076336447,0.0038087493,0.0018657867
1403636895701666560,-0.1115796641,0.1806875616,0.0018640241,0.6029549346,0.0175629561,-0.7962303705,0.0464121364,0.0001223094,-0.0007080403,-0.0027973431,-0.0052471401,-0.0008583354,-0.0007664143
1403636895751666432,-0.1115373448,0.1806513220,0.0018755642,0.6029766094,0.0176548247,-0.7962177253,0.0463125213,0.0003038692,-0.0020558147,-0.0018725566,0.0053496778,0.0012358420,0.0004920546
1403636895801666560,-0.1115829200,0.1806532741,0.0019190089,0.6030058556,0.0176226376,-0.7961980895,0.0462815626,-0.0009674965,-0.0007903973,-0.0025431176,0.0001526420,0.0013672863,-0.0018121185
1403636895851666432,-0.1115936264,0.1806418598,0.0019104666,0.6030073994,0.0176192307,-0.7961911674,0.0463817203,-0.0018058212,0.0009282178,0.0007196663,-0.0032859021,0.0001392175,0.0023093500
1403636895901666560,-0.1116363779,0.1806974262,0.0018836362,0.6029944177,0.0176970392,-0.7961992492,0.0463821356,0.0008188350,0.0010617271,-0.0005509716,0.0018876761,-0.0004643058,0.0025064175
1403636895951666432,-0.1115447804,0.1806998551,0.0019130601,0.6029886874,0.0177555782,-0.7962006497,0.0464102117,0.0018020787,0.0003073311,-0.0016263411,0.0005244415,-0.0001275466,0.0025511846
1403636896001666560,-0.1115368679,0.1806883067,0.0019376583,0.6029200105,0.0177520035,-0.7962554100,0.0463643114,0.0014642618,0.0020788468,0.0006061133,0.0015260399,-0.0034820465,-0.0011323397
1403636896051666432,-0.1115531772,0.1807831377,0.0018942917,0.6026893235,0.0177542436,-0.7964279025,0.0464000253,0.0028365778,0.0007713742,-0.0003578778,-0.0005997658,-0.0115286322,0.0012380000
1403636896101666560,-0.1116323844,0.1808266342,0.0018766769,0.6023162004,0.0177140981,-0.7967010136,0.0465714559,-0.0012453757,0.0002629328,0.0036245803,-0.0056572052,-0.0186668794,0.0033524070
1403636896151666432,-0.1117242277,0.1809163094,0.0017860794,0.6018452364,0.0176813427,-0.7970526443,0.0466558017,-0.0004854928,0.0031361619,-0.0044896458,-0.0024883630,-0.0236012599,0.0016164547
1403636896201666560,-0.1118233651,0.1809494346,0.0016904066,0.6014229572,0.0175873076,-0.7973666080,0.0467718461,0.0030461960,0.0005727262,0.0007707855,-0.0050789189,-0.0212789643,0.0003616111
1403636896251666432,-0.1118593812,0.1809739769,0.0016082269,0.6014351611,0.0176152040,-0.7973556209,0.0467917230,0.0002581742,-0.0004767235,-0.0000516824,0.0000079908,0.0006917668,0.0013528259
1403636896301666560,-0.1118532717,0.1809222400,0.0016700394,0.6015863629,0.0177705277,-0.7972449149,0.0466754965,0.0004489327,-0.0023789804,0.0073457877,0.0071298777,0.0078583505,0.0019528191
1403636896351666432,-0.1117845252,0.1808792204,0.0018335236,0.6018135675,0.0177951944,-0.7970791435,0.0465682299,0.0014771291,-0.0021200960,0.0048254677,0.0035432876,0.0113568731,-0.0021009550
1403636896401666560,-0.1118069291,0.1809004545,0.0018138357,0.6020286811,0.0179079794,-0.7969142968,0.0465658131,-0.0125828451,0.0027947950,-0.0041649886,0.0023318854,0.0110385579,0.0032543950
1403636896451666432,-0.1118759289,0.1808848977,0.0017436912,0.6022533750,0.0179544818,-0.7967499270,0.0464549538,-0.0026313104,0.0031550934,-0.0028566662,0.0041865425,0.0112867440,-0.0014880653
1403636896501666560,-0.1117164642,0.1808529943,0.0017263358,0.6023332177,0.0179165760,-0.7966854772,0.0465396769,0.0043756701,0.0012055128,0.0059639341,-0.0037903688,0.0039658976,0.0007308545
1403636896551666432,-0.1117183864,0.1808497012,0.0018027268,0.6022447990,0.0179502352,-0.7967564929,0.0464551630,-0.0022708962,-0.0043421360,0.0024388814,0.0036997764,-0.0044054628,-0.0008498885
1403636896601666560,-0.1117546782,0.1808141172,0.0018473797,0.6022715300,0.0179199513,-0.7967351916,0.0464856306,-0.0041867276,0.0011798167,0.0021293457,-0.0017593139,0.0012869138,-0.0002655746
1403636896651666432,-0.1117900461,0.1808204949,0.0018867973,0.6022226694,0.0179119461,-0.7967632258,0.0466409764,-0.0021851757,0.0002249558,0.0029506520,-0.0050564920,-0.0023587715,0.0035580595
1403636896701666560,-0.1118815616,0.1809578687,0.0018202428,0.6018814638,0.0180263787,-0.7970218721,0.0465820624,-0.0040132720,0.0059029255,-0.0009303209,0.0053611686,-0.0168491654,0.0026791004
1403636896751666432,-0.1120373458,0.1810008585,0.0015879329,0.6015003944,0.0179539920,-0.7972933488,0.0468854524,-0.0042225490,0.0009156191,-0.0094238771,-0.0106344840,-0.0190383849,0.0055107494
1403636896801666560,-0.1119767204,0.1809646785,0.0015812536,0.6015995817,0.0180996715,-0.7972181541,0.0468354566,-0.0063293083,-0.0039829635,-0.0018094514,0.0048872351,0.0052815445,0.0033110451
1403636896851666432,-0.1119462475,0.1808701903,0.0017391208,0.6018322857,0.0179578872,-0.7970414764,0.0469073469,-0.0077717509,-0.0012488429,-0.0065938602,-0.0062038659,0.0113545618,-0.0030993992
1403636896901666560,-0.1119626164,0.1810307205,0.0017126155,0.6015747522,0.0183326315,-0.7972411165,0.0466726290,-0.0043599424,0.0032934360,-0.0067642047,0.0170640554,-0.0121448247,0.0066368221
1403636896951666432,-0.1119261533,0.1810245663,0.0015184294,0.6017831809,0.0181646001,-0.7970676553,0.0470127995,0.0013710465,-0.0055967183,-0.0069114831,-0.0153679687,0.0102575886,0.0025651487
1403636897001666560,-0.1117705926,0.1809426099,0.0017246316,0.6023169001,0.0183365824,-0.7966636805,0.0469585123,-0.0002556007,0.0012240516,-0.0020534359,0.0047231812,0.0271034140,0.0034663459
1403636897051666432,-0.1115465909,0.1809313297,0.0019409097,0.6024810671,0.0190381408,-0.7965108155,0.0471660234,0.0045895870,-0.0019292342,-0.0033957500,0.0098822391,0.0100799529,0.0271595702
1403636897101666560,-0.1110759005,0.1808839738,0.0021671839,0.6024418859,0.0205671650,-0.7964650115,0.0477938412,0.0200762302,0.0032908258,0.0001682164,0.0167891653,0.0022621288,0.0639539729
1403636897151666432,-0.1103888080,0.1807667911,0.0022947281,0.6025293488,0.0226477087,-0.7962932611,0.0486056322,0.0192838814,-0.0080165286,0.0034334126,0.0238735251,0.0102349016,0.0858198691
1403636897201666560,-0.1096471772,0.1808707863,0.0019754835,0.6017750532,0.0234305077,-0.7967837494,0.0495323467,0.0174210649,0.0122423973,0.0057567186,-0.0090141228,-0.0351644654,0.0482904886
1403636897251666432,-0.1084966660,0.1814502925,0.0020174680,0.6010634085,0.0233058455,-0.7973263570,0.0495004748,0.0406849422,0.0245256256,-0.0060829306,-0.0002429112,-0.0359594077,-0.0038389179
1403636897301666560,-0.1066718102,0.1829133630,0.0014367937,0.6009101471,0.0220733997,-0.7975117038,0.0489371275,0.0474609882,0.0349645987,-0.0192438681,-0.0111543681,-0.0112592492,-0.0527199677
1403636897351666432,-0.1036532596,0.1853138655,0.0014150108,0.5998757951,0.0203671805,-0.7984385918,0.0472231237,0.0692368522,0.0653260723,-0.0011807800,0.0163938472,-0.0571021328,-0.0944217008
1403636897401666560,-0.0993828550,0.1887401044,0.0010573782,0.5971712284,0.0190177330,-0.8006766189,0.0440658801,0.0943896025,0.0706885010,-0.0127842911,0.0748855182,-0.1400557921,-0.1155709327
1403636897451666432,-0.0941680595,0.1926169693,0.0006228290,0.5943291962,0.0174011333,-0.8029829505,0.0410900017,0.1058703139,0.0820101723,-0.0063413684,0.0629207815,-0.1466996251,-0.1196050904
1403636897501666560,-0.0882306173,0.1969875246,0.0004319611,0.5909619785,0.0164053418,-0.8056852624,0.0369602843,0.1197029948,0.0909767672,-0.0035168282,0.1157562551,-0.1711580698,-0.1265076307
1403636897551666432,-0.0812911317,0.2016572952,0.0003454906,0.5868952000,0.0148460867,-0.8088307599,0.0335621781,0.1446881592,0.0916041732,0.0048989099,0.0799735040,-0.2054937645,-0.1266297374
1403636897601666560,-0.0735251755,0.2067795694,0.0005460609,0.5804900396,0.0145211198,-0.8136062439,0.0294165064,0.1484113336,0.1034962833,0.0162249934,0.1367131949,-0.3173138371,-0.1020748855
1403636897651666432,-0.0649412349,0.2122274488,0.0023626077,0.5736683789,0.0150651567,-0.8185901051,0.0242460725,0.1662339270,0.1135111451,0.0431173667,0.1907304676,-0.3340920703,-0.0972200591
1403636897701666560,-0.0562320612,0.2180721462,0.0054242271,0.5658110640,0.0163290361,-0.8241531359,0.0190476000,0.1662169546,0.1136581376,0.0795848370,0.2093524605,-0.3805785279,-0.0736372625
1403636897751666432,-0.0478887483,0.2239079922,0.0102826385,0.5591537599,0.0181820717,-0.8287218573,0.0153807734,0.1662631184,0.1154065728,0.1138275117,0.1706517809,-0.3190651618,-0.0198140439
1403636897801666560,-0.0402593613,0.2293800861,0.0172906648,0.5534480314,0.0197036270,-0.8325592429,0.0123349356,0.1415424198,0.1087952033,0.1495283991,0.1415090130,-0.2718167002,-0.0169664699
1403636897851666432,-0.0331962295,0.2347763330,0.0259304550,0.5482880757,0.0207527696,-0.8359619499,0.0108225237,0.1249465197,0.0995299593,0.1821203530,0.0793391710,-0.2454602964,0.0013213760
1403636897901666560,-0.0281361826,0.2396800369,0.0360409953,0.5449444028,0.0220264363,-0.8381237941,0.0099468482,0.0876826718,0.0902069137,0.2122536749,0.0609262175,-0.1579416657,0.0230374971
1403636897951666432,-0.0249595139,0.2438972145,0.0470623821,0.5476947657,0.0231193494,-0.8363013901,0.0097940893,0.0469289720,0.0818328485,0.2173987031,0.0257961131,0.1325001761,0.0338215525
1403636898001666560,-0.0234190635,0.2477755994,0.0575504713,0.5528229127,0.0242400881,-0.8328844381,0.0101369622,0.0151014449,0.0723534450,0.1840562671,0.0070021179,0.2465278987,0.0461536737
1403636898051666432,-0.0225880668,0.2512207329,0.0662513375,0.5578201770,0.0250948433,-0.8295036795,0.0114256092,0.0174635407,0.0616333410,0.1371371299,-0.0302470917,0.2403434566,0.0582244754
1403636898101666560,-0.0223120749,0.2543673217,0.0726821572,0.5615563230,0.0257497497,-0.8269251346,0.0136480113,0.0040205233,0.0659207851,0.1131795123,-0.0640557211,0.1795692420,0.0721988645
1403636898151666432,-0.0228650160,0.2571096122,0.0786412209,0.5640830809,0.0267310413,-0.8251499263,0.0149441748,-0.0103097130,0.0539791174,0.1150033921,-0.0244029543,0.1226539949,0.0620222620
1403636898201666560,-0.0239121411,0.2598136365,0.0849053934,0.5657390886,0.0279667784,-0.8239478968,0.0163403282,-0.0224842746,0.0471389033,0.1258825660,-0.0206882799,0.0810257187,0.0725838556
1403636898251666432,-0.0254217107,0.2620509565,0.0915193707,0.5663432888,0.0295035420,-0.8234616842,0.0171952000,-0.0316517092,0.0485184081,0.1484797001,0.0056078175,0.0309641860,0.0701431212
1403636898301666560,-0.0273034368,0.2638903260,0.0990042090,0.5665964942,0.0307458017,-0.8232227959,0.0180924530,-0.0377871767,0.0330595449,0.1550616473,-0.0018754454,0.0135474311,0.0613518954
