#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
7708138060515,-0.5483157635,0.8837273121,1.1307579279,-0.2960154654,0.1730977412,-0.7600123732,0.5520807992
7708171348515,-0.5498764515,0.8678253293,1.1230902672,-0.2795838239,0.1516600155,-0.7667040339,0.5576710944
7708204644615,-0.5514221191,0.8555103540,1.1082350016,-0.2592791732,0.1343040819,-0.7704145961,0.5667433935
7708237927515,-0.5514059663,0.8452113867,1.0901714563,-0.2369642706,0.1220824866,-0.7754029745,0.5724456550
7708271217815,-0.5470696688,0.8371079564,1.0732351542,-0.2220498110,0.1100106580,-0.7825551996,0.5711382461
7708304512315,-0.5393375754,0.8284521699,1.0671390295,-0.2186813968,0.1024305452,-0.7874893550,0.5670510963
7708337795215,-0.5266732574,0.8230431080,1.0694563389,-0.2264102610,0.1121575938,-0.7912019185,0.5569188379
7708371089215,-0.5132130980,0.8195185065,1.0777804852,-0.2434516401,0.1381033063,-0.7978667024,0.5339171293
7708404403815,-0.4982667267,0.8186528087,1.0859159231,-0.2677266830,0.1878289981,-0.7870474859,0.5230668654
7708437663715,-0.4871512651,0.8186096549,1.0920619965,-0.2837014322,0.2379702929,-0.7727854969,0.5154475849
7708470954115,-0.4781309664,0.8186896443,1.0975431204,-0.3000330661,0.2555098905,-0.7584252882,0.5191203495
7708504281815,-0.4717271626,0.8127056360,1.1017893553,-0.3075829598,0.2536112545,-0.7476498129,0.5311250434
7708537531215,-0.4695937335,0.8052890897,1.1003515720,-0.2966544905,0.2519786936,-0.7409589239,0.5472501478
7708570822215,-0.4705534577,0.7957705259,1.0935750008,-0.2820675528,0.2425046589,-0.7373318894,0.5638892364
7708604111915,-0.4711875021,0.7901259065,1.0806354284,-0.2706940678,0.2289974760,-0.7405314193,0.5708748503
7708637400215,-0.4699459970,0.7893451452,1.0680800676,-0.2601856161,0.2179642658,-0.7526740056,0.5641603188
7708670690815,-0.4659223258,0.7923454046,1.0649739504,-0.2537572515,0.2178719305,-0.7644246019,0.5511752055
7708703978715,-0.4565749168,0.7994267344,1.0726513863,-0.2655298646,0.2214509642,-0.7706981711,0.5352361073
7708737269015,-0.4445135891,0.8067498803,1.0873034000,-0.2892292985,0.2339812625,-0.7683764561,0.5207655935
7708770557115,-0.4302214980,0.8140267730,1.0998426676,-0.3155001781,0.2605448134,-0.7537664964,0.5142101777
7708803847115,-0.4182642698,0.8197287917,1.1052746773,-0.3393153481,0.2964768351,-0.7303719972,0.5133452314
7708837137715,-0.4088467360,0.8247706890,1.1036573648,-0.3520576862,0.3217779910,-0.7209346106,0.5027599799
7708870426315,-0.4001488090,0.8315846324,1.1004755497,-0.3671018798,0.3083039836,-0.7253748812,0.4939799036
7708903715015,-0.3948386908,0.8318796754,1.0976868868,-0.3645323124,0.2927705571,-0.7354505471,0.4904223556
7708937010915,-0.3961251974,0.8230928779,1.0976175070,-0.3414209173,0.2953649151,-0.7380779952,0.5014301518
7708970295115,-0.4024403095,0.8127105236,1.1004495621,-0.3183212293,0.2767698776,-0.7457878619,0.5156263133
7709003585115,-0.4140146971,0.7994571328,1.1053287983,-0.2965033984,0.2367630182,-0.7605656476,0.5268480840
7709036879615,-0.4309653342,0.7841802239,1.1122946739,-0.2638803642,0.1981962711,-0.7707314261,0.5450306968
7709070162015,-0.4533308148,0.7665683031,1.1194977760,-0.2235976346,0.1599820027,-0.7685957168,0.5776421736
7709103453215,-0.4832574427,0.7513763309,1.1218245029,-0.1747138756,0.1100618609,-0.7600741852,0.6161563774
7709136747015,-0.5233553052,0.7421159744,1.1188274622,-0.1075140071,0.0353156471,-0.7575278751,0.6429191720
7709170030315,-0.5721917152,0.7457479835,1.1096917391,-0.0207907641,-0.0642195835,-0.7581385008,0.6485904738
7709203320215,-0.6260709167,0.7662422657,1.0999821424,0.0824953724,-0.1756594095,-0.7511538495,0.6309565593
7709236609615,-0.6736383438,0.8066808581,1.0908799171,0.1912175496,-0.2860478655,-0.7280258271,0.5929509781
7709269898015,-0.7092713118,0.8611537218,1.0877659321,0.2898938400,-0.3923949656,-0.6853923301,0.5405784924
7709303188515,-0.7306439281,0.9231933951,1.0901582241,0.3748954980,-0.4866806967,-0.6236515987,0.4833776459
7709336478515,-0.7383133173,0.9867568016,1.0922986269,0.4433469524,-0.5648021978,-0.5498490622,0.4267410993
7709369769215,-0.7377220988,1.0429532528,1.0949530602,0.4941988376,-0.6256174177,-0.4709603287,0.3775800901
7709403056915,-0.7339866757,1.0891309977,1.0948476791,0.5285725093,-0.6696331622,-0.3989221228,0.3362494172
7709436344815,-0.7331531644,1.1270908117,1.0923651457,0.5446100613,-0.7029213623,-0.3473306457,0.2977630973
7709469635515,-0.7357763052,1.1531780958,1.0901061296,0.5443319078,-0.7287251347,-0.3177666065,0.2677439747
7709502923715,-0.7459801435,1.1733655930,1.0888409615,0.5342176785,-0.7472903214,-0.2943598425,0.2636682209
7709536213015,-0.7657761574,1.1904106140,1.0869059563,0.5215129743,-0.7621261318,-0.2694041077,0.2731472197
7709569504215,-0.7903006077,1.2053297758,1.0818258524,0.5122835427,-0.7624453591,-0.2779566532,0.2810386900
7709602792515,-0.8159970045,1.2186579704,1.0753315687,0.4983647466,-0.7508745937,-0.3274871511,0.2838522324
7709636081415,-0.8395933509,1.2227754593,1.0708051920,0.4696516668,-0.7463614427,-0.3707887275,0.2913548150
7709669377415,-0.8539455533,1.2082097530,1.0700845718,0.4378553234,-0.7647049854,-0.3661251881,0.2991008990
7709702661715,-0.8708811998,1.1957439184,1.0740287304,0.4182114654,-0.7694853093,-0.3719665786,0.3076237856
7709735949015,-0.8887073398,1.1893604994,1.0841220617,0.4126949483,-0.7552823194,-0.3982403455,0.3172319733
7709769245915,-0.9056186676,1.1801903248,1.0938149691,0.4095839635,-0.7388429835,-0.4155032110,0.3372078056
7709802528515,-0.9208559990,1.1696114540,1.0999789238,0.4086309375,-0.7176669911,-0.4313394412,0.3632094894
7709835850615,-0.9296472073,1.1576837301,1.0981349945,0.4053082426,-0.6968668034,-0.4492416933,0.3850763402
7709869113415,-0.9344320893,1.1447465420,1.0918611288,0.3947538252,-0.6845456639,-0.4645313106,0.3997215443
7709902417115,-0.9387876987,1.1316996813,1.0864928961,0.3790358191,-0.6840737197,-0.4714684119,0.4075445134
7709935687315,-0.9405034781,1.1210432053,1.0836503506,0.3569280424,-0.6930317721,-0.4705464137,0.4133949782
7709968976315,-0.9448083639,1.1149164438,1.0866901875,0.3386848243,-0.7012202683,-0.4636650644,0.4226078953
7710002264115,-0.9532130957,1.1148942709,1.0933415890,0.3348303110,-0.7030700980,-0.4533061345,0.4336987994
7710035555015,-0.9644208550,1.1196851730,1.0995016098,0.3394867709,-0.6962329008,-0.4490073530,0.4454221337
7710068845415,-0.9720708728,1.1260021925,1.1008979082,0.3408238534,-0.6945603972,-0.4514558837,0.4445363210
7710102132515,-0.9802963138,1.1265145540,1.1017705202,0.3373722012,-0.7068738082,-0.4396913487,0.4395235318
7710135423215,-0.9886038303,1.1314707994,1.0999548435,0.3423400659,-0.7137061023,-0.4231598477,0.4408657642
7710168711715,-1.0013749599,1.1416493654,1.0981928110,0.3604908875,-0.6988983733,-0.4305164207,0.4429932226
7710202001715,-1.0157488585,1.1526937485,1.0930647850,0.3743264828,-0.6805267069,-0.4419441945,0.4488300507
7710235290715,-1.0306749344,1.1643534899,1.0843354464,0.3788609004,-0.6690000533,-0.4486991821,0.4556011313
7710268580115,-1.0462876558,1.1789890528,1.0740433931,0.3755732724,-0.6633038431,-0.4565631388,0.4588276682
7710301871015,-1.0611028671,1.1963123083,1.0662498474,0.3605229865,-0.6745806952,-0.4564009322,0.4546011998
7710335160115,-1.0760908127,1.2162071466,1.0648024082,0.3400430542,-0.6948870140,-0.4542920704,0.4417255640
7710368447715,-1.0986700058,1.2404270172,1.0724776983,0.3306785479,-0.6922091152,-0.4609146354,0.4461568533
7710401743915,-1.1275376081,1.2680096626,1.0831663609,0.3271587810,-0.6729139711,-0.4709860581,0.4672537348
7710435027615,-1.1544342041,1.2963517904,1.0904322863,0.3242981097,-0.6491613906,-0.4845372678,0.4885118843
7710468315515,-1.1766840219,1.3275440931,1.0905450583,0.3205940714,-0.6352180224,-0.5020314441,0.4916115687
7710501612015,-1.1949954033,1.3585903645,1.0871897936,0.3159881501,-0.6385326323,-0.5074998687,0.4846353782
7710534896115,-1.2098748684,1.3877035379,1.0834647417,0.3084276556,-0.6606871952,-0.4942769907,0.4733445551
7710568184915,-1.2251485586,1.4180302620,1.0835802555,0.3153538650,-0.6692226414,-0.4874835527,0.4637378375
7710601481115,-1.2391849756,1.4456981421,1.0881822109,0.3251411077,-0.6766817090,-0.4795466446,0.4543348331
7710634762615,-1.2535295486,1.4709650278,1.0998535156,0.3376103181,-0.6840321096,-0.4671258704,0.4471160557
7710668053115,-1.2676640749,1.4955737591,1.1151258945,0.3590329233,-0.6829523933,-0.4578393029,0.4416498174
7710701356715,-1.2785745859,1.5184512138,1.1296964884,0.3817319266,-0.6828767643,-0.4442865243,0.4365427187
7710734631415,-1.2856980562,1.5388013124,1.1413946152,0.4050272758,-0.6855181640,-0.4213556394,0.4341395833
7710767921415,-1.2896393538,1.5577199459,1.1497466564,0.4353062312,-0.6854636356,-0.3897597612,0.4344368975
7710801229115,-1.2912251949,1.5760681629,1.1535367966,0.4745368088,-0.6775551048,-0.3541210686,0.4362707483
7710834499115,-1.2927193642,1.5947632790,1.1503176689,0.5149350439,-0.6669855891,-0.3184450367,0.4342405821
7710867789515,-1.2935794592,1.6143481731,1.1471858025,0.5472279486,-0.6589957710,-0.2926747042,0.4249796038
7710901079115,-1.2945675850,1.6335892677,1.1493071318,0.5772637804,-0.6437681406,-0.2868327240,0.4123785851
7710934367915,-1.2998367548,1.6549425125,1.1595597267,0.6032112063,-0.6264306718,-0.2946852657,0.3960826280
7710967657215,-1.3053526878,1.6744500399,1.1756372452,0.6278505899,-0.6047819831,-0.3101820041,0.3792486177
7711000945815,-1.3117603064,1.6929513216,1.1919021606,0.6495560687,-0.5852099371,-0.3239694080,0.3614554825
7711034237715,-1.3190577030,1.7106374502,1.2050981522,0.6655127835,-0.5712459540,-0.3369353329,0.3424111221
7711067524915,-1.3272908926,1.7278611660,1.2154664993,0.6748290768,-0.5628640744,-0.3493066487,0.3252300971
7711100814315,-1.3350030184,1.7441408634,1.2189784050,0.6793343686,-0.5586649500,-0.3573522094,0.3141618812
7711134110015,-1.3391194344,1.7597830296,1.2096874714,0.6812054012,-0.5589627104,-0.3587999691,0.3078676206
7711167444615,-1.3431771994,1.7756243944,1.1975244284,0.6763206543,-0.5667791814,-0.3619119430,0.3006184916
7711200682015,-1.3481527567,1.7905000448,1.1916210651,0.6684884152,-0.5759896993,-0.3658557084,0.2958187040
7711233978415,-1.3533300161,1.8048115969,1.1914410591,0.6609009382,-0.5878776799,-0.3635783724,0.2922679430
7711267262115,-1.3583835363,1.8184102774,1.1938207150,0.6536195447,-0.6016907895,-0.3599447373,0.2849376611
7711300551715,-1.3639911413,1.8308664560,1.1949666739,0.6500985320,-0.6171478938,-0.3459947842,0.2771064510
7711333846915,-1.3705236912,1.8408205509,1.1948848963,0.6546626502,-0.6329644144,-0.3160354704,0.2662601098
7711367129015,-1.3802393675,1.8536858559,1.1916956902,0.6599128845,-0.6458542349,-0.2836059333,0.2587565781
7711400420215,-1.3933935165,1.8649932146,1.1863245964,0.6588013866,-0.6573020317,-0.2663141827,0.2510209717
7711433716215,-1.4095773697,1.8751820326,1.1795743704,0.6538194872,-0.6633680319,-0.2702166678,0.2438152678
7711466997115,-1.4309798479,1.8799469471,1.1695117950,0.6333371142,-0.6796577891,-0.2695123145,0.2535990969
7711500287715,-1.4609133005,1.8758926392,1.1618953943,0.6048158493,-0.6901296475,-0.2758821288,0.2860208194
7711533576815,-1.4968028069,1.8662790060,1.1610270739,0.5804458694,-0.6852372693,-0.2974914229,0.3240853756
7711566865415,-1.5365990400,1.8537343740,1.1649957895,0.5557239528,-0.6757477371,-0.3177528907,0.3654709079
7711600155415,-1.5781722069,1.8397386074,1.1721338034,0.5298013483,-0.6644482952,-0.3326926997,0.4088209412
7711633445415,-1.6186237335,1.8255676031,1.1786128283,0.5013752269,-0.6516054464,-0.3464853549,0.4516426939
7711666734815,-1.6545965672,1.8113102913,1.1788945198,0.4626197904,-0.6442166871,-0.3627016976,0.4893007951
7711700023715,-1.6852240562,1.7969738245,1.1702266932,0.4113924173,-0.6453288742,-0.3798635870,0.5196254212
7711733312315,-1.7102799416,1.7800199986,1.1563923359,0.3517570196,-0.6556882259,-0.3985900281,0.5361585018
7711766605615,-1.7326307297,1.7642698288,1.1418515444,0.2974250746,-0.6690858228,-0.4187443618,0.5371365247
7711799891315,-1.7565466166,1.7504431009,1.1310303211,0.2665183506,-0.6674538754,-0.4309701559,0.5456537526
7711833180415,-1.7832067013,1.7453424931,1.1241863966,0.2557025317,-0.6597662558,-0.4495775882,0.5451648330
7711866476615,-1.8084427118,1.7456481457,1.1208840609,0.2598237478,-0.6527163441,-0.4706090299,0.5338353072
7711899759915,-1.8318228722,1.7530342340,1.1197165251,0.2765560098,-0.6485323188,-0.4804756551,0.5215992233
7711933048415,-1.8541057110,1.7664310932,1.1193225384,0.3046157664,-0.6452355994,-0.4817909310,0.5086823712
7711966344515,-1.8745011091,1.7848490477,1.1176428795,0.3413126330,-0.6420954800,-0.4791468485,0.4915662506
7711999630115,-1.8917819262,1.8064990044,1.1136226654,0.3797364714,-0.6424193184,-0.4728220556,0.4685476874
7712032936115,-1.9042013884,1.8321673870,1.1101757288,0.4127666976,-0.6526133584,-0.4595927889,0.4387412974
7712066213615,-1.9148906469,1.8603432178,1.1092458963,0.4397921634,-0.6662254587,-0.4440509747,0.4068724900
7712099495615,-1.9219486713,1.8903340101,1.1147466898,0.4646070521,-0.6780533241,-0.4293971608,0.3741684849
7712132791715,-1.9279028177,1.9192913771,1.1239519119,0.4865922892,-0.6854867465,-0.4186970900,0.3435529235
7712166074215,-1.9365618229,1.9461356401,1.1314951181,0.5075576292,-0.6850014906,-0.4134416271,0.3197252444
7712199363615,-1.9454045296,1.9662779570,1.1353518963,0.5203215798,-0.6822661990,-0.4119191844,0.3067586556
7712232653615,-1.9583593607,1.9822882414,1.1312996149,0.5219665027,-0.6824754290,-0.4088990576,0.3075383221
7712265944615,-1.9746382236,1.9936314821,1.1246449947,0.5169047951,-0.6838301542,-0.4032740015,0.3202433960
7712299232115,-1.9942370653,2.0035603046,1.1201952696,0.5114084845,-0.6748698046,-0.4196911859,0.3269119412
7712332522415,-2.0162866116,2.0156564713,1.1173242331,0.5052664986,-0.6543948197,-0.4571976762,0.3277857077
7712365812315,-2.0397291183,2.0219066143,1.1138949394,0.4849968777,-0.6456826231,-0.4776474463,0.3460128553
7712399099815,-2.0638005733,2.0201640129,1.1124173403,0.4524217196,-0.6396048591,-0.4957480075,0.3747720973
7712432389915,-2.0863723755,2.0113973618,1.1164499521,0.4231766837,-0.6129494585,-0.5328945239,0.4015443711
7712465680115,-2.1050519943,1.9964438677,1.1257305145,0.3973561829,-0.5777147583,-0.5687515913,0.4299713355
7712498999915,-2.1217658520,1.9798879623,1.1359560490,0.3722512989,-0.5476519420,-0.5911464642,0.4604912362
7712532257615,-2.1299910545,1.9589307308,1.1466320753,0.3497869972,-0.5188832884,-0.6070662743,0.4897751813
7712565546615,-2.1341173649,1.9355498552,1.1552705765,0.3281483283,-0.4863715069,-0.6224517691,0.5179915319
7712598842715,-2.1329443455,1.9093743563,1.1597387791,0.3028201577,-0.4470209509,-0.6401771518,0.5464846163
7712632127115,-2.1223487854,1.8772712946,1.1586503983,0.2670334956,-0.4000059934,-0.6610102710,0.5759806759
7712665415415,-2.0978827477,1.8381330967,1.1508824825,0.2134786569,-0.3436991369,-0.6886593887,0.6017025949
7712698710815,-2.0587882996,1.7981557846,1.1390719414,0.1436939063,-0.2694752760,-0.7242634156,0.6182051777
7712731995515,-2.0073819160,1.7618693113,1.1262263060,0.0680769784,-0.1789155330,-0.7594580721,0.6217541265
7712765283115,-1.9511952400,1.7352147102,1.1160494089,-0.0029928438,-0.0828703589,-0.7866417863,0.6118155330
7712798579815,-1.8950082064,1.7185230255,1.1097323895,-0.0613271225,0.0041499946,-0.7976805725,0.5999395518
7712831869615,-1.8456610441,1.7105512619,1.1080288887,-0.1065435361,0.0758543650,-0.7958967322,0.5911370246
7712865152015,-1.8059310913,1.7091994286,1.1088187695,-0.1417124515,0.1388052947,-0.7877425250,0.5831915513
7712898441515,-1.7785402536,1.7113453150,1.1106883287,-0.1659398922,0.1897496523,-0.7773983835,0.5762905301
7712931730115,-1.7630068064,1.7157315016,1.1117373705,-0.1773465762,0.2191010762,-0.7697069218,0.5727950461
7712965020615,-1.7635233402,1.7177864313,1.1130369902,-0.1785223663,0.2223054953,-0.7698379885,0.5710162020
7712998310315,-1.7736718655,1.7195681334,1.1123062372,-0.1728478603,0.2021189104,-0.7793212230,0.5673887509
7713031598115,-1.7906301022,1.7220019102,1.1063441038,-0.1624054338,0.1717638093,-0.7963753332,0.5566938095
7713064888515,-1.8111944199,1.7266834974,1.0954234600,-0.1485150111,0.1364410923,-0.8183948138,0.5381050535
7713098178115,-1.8325574398,1.7354519367,1.0809662342,-0.1308880526,0.0992803967,-0.8426222344,0.5128347595
7713131466415,-1.8531740904,1.7462341785,1.0648565292,-0.1127946586,0.0715317297,-0.8632391012,0.4868047152
7713164756315,-1.8712285757,1.7527502775,1.0495095253,-0.0969638413,0.0666203174,-0.8757091412,0.4682875685
7713198045915,-1.8846807480,1.7611415386,1.0383657217,-0.0840581020,0.0733058409,-0.8818592797,0.4581317497
7713231336015,-1.8932931423,1.7703388929,1.0301942825,-0.0743110569,0.0784648596,-0.8855351712,0.4518280571
7713264625115,-1.8995887041,1.7811489105,1.0231584311,-0.0727256931,0.0849121524,-0.8866413791,0.4487404203
7713297913515,-1.9016005993,1.7912827730,1.0175619125,-0.0790241654,0.0965342888,-0.8857812825,0.4470210643
7713331224415,-1.8991553783,1.8002650738,1.0133383274,-0.0908490111,0.1115401597,-0.8830257549,0.4467334396
7713364514115,-1.8920918703,1.8073695898,1.0114251375,-0.1075551211,0.1297623217,-0.8771397468,0.4496882258
7713397781515,-1.8818761110,1.8127037287,1.0119042397,-0.1187626842,0.1517021324,-0.8680421515,0.4575857417
7713431077615,-1.8697190285,1.8149461746,1.0162847042,-0.1255938584,0.1751507405,-0.8564327521,0.4691176205
7713464381915,-1.8549978733,1.8157829046,1.0218657255,-0.1294721026,0.1962299583,-0.8469618887,0.4768504349
7713497649415,-1.8391084671,1.8155941963,1.0265631676,-0.1312213799,0.2155772234,-0.8413820609,0.4778950070
7713530945915,-1.8190276623,1.8136569262,1.0306186676,-0.1420982014,0.2328539608,-0.8348609096,0.4781154627
7713564237615,-1.7967692614,1.8097587824,1.0347778797,-0.1498087911,0.2483883745,-0.8296677889,0.4769820767
7713597518715,-1.7736979723,1.8041851521,1.0379328728,-0.1504871945,0.2567297136,-0.8281970946,0.4749031806
7713630811815,-1.7518671751,1.7968301773,1.0401562452,-0.1513053843,0.2614662806,-0.8292571462,0.4701857615
7713664096415,-1.7288889885,1.7881603241,1.0419337749,-0.1568581414,0.2625743369,-0.8272558795,0.4712726927
7713697386915,-1.7037661076,1.7764160633,1.0442044735,-0.1626034268,0.2636957585,-0.8212375081,0.4791592927
7713730675115,-1.6800618172,1.7636382580,1.0470924377,-0.1643464879,0.2657742227,-0.8156253176,0.4869390474
7713763964515,-1.6584521532,1.7524398565,1.0511841774,-0.1664248209,0.2665218573,-0.8081418164,0.4981723428
7713797254915,-1.6391118765,1.7419873476,1.0579208136,-0.1708271226,0.2715810930,-0.7974771855,0.5109715674
7713830544215,-1.6235724688,1.7319729328,1.0673032999,-0.1731557002,0.2790507515,-0.7874120620,0.5216608345
7713863832115,-1.6125774384,1.7219945192,1.0788202286,-0.1791246002,0.2787539232,-0.7796035638,0.5314404118
7713897122915,-1.6046350002,1.7130789757,1.0899709463,-0.1901392262,0.2704074569,-0.7739270605,0.5401516333
7713930412615,-1.6009080410,1.7043458223,1.1008228064,-0.1981965281,0.2607224554,-0.7676368865,0.5508861479
7713963706715,-1.6021761894,1.6953116655,1.1110695601,-0.1997125992,0.2504229184,-0.7610504435,0.5640970326
7713996990415,-1.6073815823,1.6874139309,1.1197351217,-0.1999207490,0.2392010008,-0.7550345265,0.5768339788
7714030279415,-1.6163867712,1.6818056107,1.1255543232,-0.1965150937,0.2269628890,-0.7540055936,0.5842475757
7714063576915,-1.6279309988,1.6801528931,1.1271169186,-0.1917224978,0.2150758343,-0.7609200502,0.5813652436
7714096858115,-1.6398400068,1.6822881699,1.1250982285,-0.1925199957,0.2029107089,-0.7698009735,0.5737331755
7714130147715,-1.6479015350,1.6861408949,1.1210620403,-0.2037044369,0.1916829703,-0.7737253536,0.5684287277
7714163444315,-1.6508198977,1.6907005310,1.1165559292,-0.2257077888,0.1895294079,-0.7695814526,0.5664618129
7714196728215,-1.6483509541,1.6955828667,1.1130737066,-0.2527529168,0.1949398863,-0.7588058911,0.5677393975
7714230016215,-1.6432291269,1.6995788813,1.1109147072,-0.2743277125,0.2060604448,-0.7488513244,0.5670141913
7714263312415,-1.6309719086,1.7038743496,1.1116015911,-0.2914329994,0.2241213416,-0.7383097229,0.5654513101
7714296597015,-1.6196285486,1.7062852383,1.1166310310,-0.3085498534,0.2445087004,-0.7301441484,0.5584818761
7714329886315,-1.6051709652,1.7090106010,1.1241092682,-0.3285292457,0.2639652547,-0.7245204006,0.5453999158
7714363178115,-1.5880411863,1.7106835842,1.1330182552,-0.3480714045,0.2788342958,-0.7192738205,0.5326752331
7714396462615,-1.5707473755,1.7103390694,1.1406635046,-0.3609196579,0.2864381699,-0.7182977269,0.5212854793
7714429753815,-1.5531797409,1.7070997953,1.1446597576,-0.3635054347,0.2916661653,-0.7193437454,0.5151108841
7714463045015,-1.5359470844,1.6997369528,1.1447643042,-0.3570913877,0.2893570288,-0.7231892158,0.5155148968
7714496330915,-1.5178794861,1.6897845268,1.1399092674,-0.3476743023,0.2814926739,-0.7301677299,0.5164683343
7714529621415,-1.5001671314,1.6775650978,1.1306133270,-0.3304956354,0.2735528779,-0.7408651259,0.5167787953
7714562910615,-1.4820517302,1.6637964249,1.1186276674,-0.3133332813,0.2618353783,-0.7531653127,0.5157581810
7714596199015,-1.4631649256,1.6489449739,1.1072602272,-0.3006741034,0.2441049309,-0.7620546635,0.5189224953
7714629489215,-1.4458359480,1.6322815418,1.0988676548,-0.2862252163,0.2248729151,-0.7667455523,0.5287802527
7714662780115,-1.4330253601,1.6141632795,1.0935077667,-0.2668452902,0.2037144187,-0.7704386835,0.5419578043
7714696066915,-1.4266024828,1.5958306789,1.0918241739,-0.2419341415,0.1886915015,-0.7707597207,0.5583841342
7714729357215,-1.4345682859,1.5779018402,1.0932779312,-0.2084864764,0.1734634587,-0.7730039130,0.5735056827
7714762645915,-1.4527908564,1.5637167692,1.1001725197,-0.1513266945,0.1421236185,-0.7808500786,0.5892149551
7714795960815,-1.4885460138,1.5532135963,1.1128811836,-0.0670255863,0.0855543904,-0.7844397353,0.6106081548
7714829224815,-1.5369597673,1.5542982817,1.1294356585,0.0336764042,0.0051313517,-0.7753783992,0.6305774394
7714862513815,-1.5893542767,1.5697125196,1.1463642120,0.1386507350,-0.0813062219,-0.7513107915,0.6400760631
7714895810615,-1.6387444735,1.5973720551,1.1611406803,0.2364565842,-0.1610826080,-0.7167652137,0.6359153290
7714929093715,-1.6809324026,1.6310900450,1.1703782082,0.3173220494,-0.2314127345,-0.6770778341,0.6223507611
7714962382115,-1.7138524055,1.6637958288,1.1733304262,0.3759604987,-0.2877289948,-0.6378669137,0.6074467296
7714995678815,-1.7398339510,1.6909456253,1.1699695587,0.4126773496,-0.3236874059,-0.6085945993,0.5954296617
7715028962815,-1.7676793337,1.7129150629,1.1649990082,0.4325568995,-0.3409956177,-0.5933579422,0.5869777422
7715062250315,-1.7853693962,1.7263853550,1.1547746658,0.4392982110,-0.3483778822,-0.5888014415,0.5822051147
7715095544215,-1.7959963083,1.7298043966,1.1443567276,0.4277700530,-0.3474525548,-0.5957053367,0.5843155446
7715128829415,-1.8002951145,1.7212808132,1.1357133389,0.3926784826,-0.3302803449,-0.6160987227,0.5976126395
7715162119115,-1.7875705957,1.6997823715,1.1313352585,0.3334169239,-0.2856371573,-0.6504424519,0.6198138317
7715195407715,-1.7548414469,1.6708489656,1.1310489178,0.2516046460,-0.2161335047,-0.6908571707,0.6424155819
7715228697215,-1.7007062435,1.6433461905,1.1341370344,0.1464755692,-0.1270657933,-0.7238792219,0.6621163522
7715261987215,-1.6288697720,1.6277102232,1.1392729282,0.0282964359,-0.0223489729,-0.7405315905,0.6710534990
7715295277615,-1.5460115671,1.6293754578,1.1438620090,-0.0924740374,0.0920744627,-0.7376372929,0.6624666556
7715328565315,-1.4633245468,1.6505485773,1.1448630095,-0.2077781096,0.2089664921,-0.7129146406,0.6363285139
7715361855815,-1.3921065331,1.6867846251,1.1401321888,-0.3088450165,0.3200360271,-0.6685072848,0.5960618318
7715395146115,-1.3420341015,1.7272990942,1.1297161579,-0.3827479443,0.4124488193,-0.6187859711,0.5481732432
7715428434015,-1.3146618605,1.7591968775,1.1174764633,-0.4231266599,0.4713063451,-0.5867316614,0.5045593288
7715461723515,-1.3034831285,1.7740691900,1.1088219881,-0.4359416845,0.4881739486,-0.5811920607,0.4835874607
7715495012515,-1.3030805588,1.7770833969,1.1031923294,-0.4264479988,0.4806411057,-0.5905474763,0.4882416513
7715528308215,-1.3182412386,1.7575924397,1.1048794985,-0.3881974972,0.4555819166,-0.6145503296,0.5138829758
7715561591515,-1.3501341343,1.7252563238,1.1137839556,-0.3294839115,0.4029116747,-0.6493539518,0.5544745077
7715594880515,-1.3993940353,1.6905725002,1.1266646385,-0.2571090292,0.3252594259,-0.6824311169,0.6019875611
7715628176615,-1.4680418968,1.6599574089,1.1391339302,-0.1711343404,0.2271784877,-0.7108612171,0.6432567934
7715661460415,-1.5471924543,1.6404440403,1.1499195099,-0.0788068940,0.1146618901,-0.7318076077,0.6671579646
7715694748315,-1.6333148479,1.6348367929,1.1514738798,0.0065093064,-0.0025725384,-0.7422874628,0.6700450235
7715728045215,-1.7126395702,1.6374680996,1.1496883631,0.0836312177,-0.1180117431,-0.7447066922,0.6515297311
7715761328415,-1.7853106260,1.6522622108,1.1432974339,0.1502886530,-0.2124174488,-0.7406453326,0.6194648009
7715794616715,-1.8482071161,1.6754547358,1.1363205910,0.2069699744,-0.2760536147,-0.7354183788,0.5831960559
7715827913715,-1.9027659893,1.6965539455,1.1285747290,0.2547218414,-0.3190001438,-0.7283652771,0.5503087451
7715861207715,-1.9504438639,1.7155855894,1.1231532097,0.2921757387,-0.3547906264,-0.7189646331,0.5213893032
7715894485515,-1.9906494617,1.7310917377,1.1213035583,0.3183847306,-0.3947735948,-0.7062554221,0.4939516686
7715927775315,-2.0233342648,1.7417732477,1.1223433018,0.3342716403,-0.4267458924,-0.7000663890,0.4648198197
7715961063415,-2.0481178761,1.7404145002,1.1192616224,0.3403206777,-0.4481892208,-0.7029139403,0.4349945417
7715994354215,-2.0689642429,1.7367074490,1.1205394268,0.3384190438,-0.4601534223,-0.7072890272,0.4165016337
7716027642115,-2.0855786800,1.7274563313,1.1257020235,0.3327859150,-0.4635917095,-0.7139914262,0.4056507180
7716060931915,-2.1014499664,1.7151420116,1.1305202246,0.3246391943,-0.4620841047,-0.7209812250,0.4015890275
7716094222415,-2.1131861210,1.7006201744,1.1342936754,0.3184129525,-0.4601371485,-0.7243606288,0.4027265519
