#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],w_RS_R_x [rad s^-1],w_RS_R_y [rad s^-1],w_RS_R_z [rad s^-1]
7722785387415,-1.1898044348,1.4960799217,1.2147296667,-0.2771312328,0.2737462849,-0.6966960508,0.6023917862,0.4440247715,-0.1805691123,-0.3895408213,0.5093878098,1.6584127295,-4.9230063462
7722818683115,-1.1763613224,1.4908071756,1.2028762102,-0.2167080171,0.2275572544,-0.7278059644,0.6095521385,0.4605319500,-0.0668126419,-0.3331511021,0.6020553442,1.2588954032,-4.7554810536
7722851969715,-1.1615815163,1.4879175425,1.1940118074,-0.1638611585,0.1872752620,-0.7509241154,0.6117111000,0.5375875831,-0.0218271241,-0.1855544448,0.5546846193,1.1080805364,-4.0445435615
7722885255715,-1.1438374519,1.4863497019,1.1900728941,-0.1183473505,0.1587801824,-0.7662448045,0.6112705276,0.5938234329,-0.0033353125,-0.0328040347,0.3515796353,1.1626324214,-3.1282220161
7722918546015,-1.1233128309,1.4858851433,1.1903007030,-0.0805901586,0.1412313131,-0.7754892097,0.6100618232,0.6698256731,-0.0086226026,0.0744332001,0.1597805518,1.1712739441,-2.2747081738
7722951840715,-1.1001766920,1.4845200777,1.1940497160,-0.0555084570,0.1326625196,-0.7787732468,0.6105994572,0.7562620640,-0.0649207607,0.1775701791,-0.0760106161,0.8658158625,-1.3489356068
7722985124015,-1.0747311115,1.4809896946,1.2002037764,-0.0410975471,0.1311716861,-0.7776216724,0.6135222205,0.8231644034,-0.1184823364,0.2477680892,-0.2889455369,0.5925630508,-0.5991081130
7723018414515,-1.0467025042,1.4768021107,1.2082755566,-0.0330581736,0.1365682916,-0.7757536688,0.6151930626,0.9375994802,-0.1077224240,0.2621949911,-0.2235912470,0.5567201102,-0.0336110638
7723051707715,-1.0120211840,1.4726542234,1.2155148983,-0.0454592524,0.1567852239,-0.7707608400,0.6158567833,1.2696571350,-0.1074352786,0.2255008072,-0.1538710081,0.1538865669,1.4402152296
7723084992215,-0.9646686912,1.4696244001,1.2203558683,-0.0948849977,0.2071571171,-0.7573169361,0.6120080264,1.6106916666,0.0280531272,0.1100725308,0.0087990493,-0.4258674935,4.3028083740
7723118280515,-0.9090473652,1.4726997614,1.2211233377,-0.1682082215,0.2861446354,-0.7338948028,0.5926429450,1.6908842325,0.2719579041,-0.0493627861,0.4832017290,-0.3250408921,6.7060113536
7723151577115,-0.8550243974,1.4852137566,1.2168110609,-0.2501761053,0.3763334802,-0.6985426044,0.5548182205,1.5264096260,0.5162562728,-0.1987355798,0.9091955867,-0.1101958695,7.9065105489
7723184860415,-0.8090051413,1.5047609806,1.2089947462,-0.3305323917,0.4592658141,-0.6533668437,0.5029264535,1.2092689276,0.6108356714,-0.2549122274,1.2462611352,-0.1141069634,7.9859020286
7723218148615,-0.7744709253,1.5232201815,1.2016060352,-0.3960031742,0.5165313916,-0.6103281783,0.4515266574,0.8422986865,0.3955764472,-0.2101873308,1.3893513116,-0.2766642884,6.4475514644
7723251439115,-0.7511100769,1.5306080580,1.1947430372,-0.4364175251,0.5458002377,-0.5841781761,0.4127683405,0.5939860940,0.0525084399,-0.2081292868,1.2705774696,-0.1073785322,3.9061083881
7723284737115,-0.7331660986,1.5280492306,1.1877833605,-0.4578272709,0.5626775633,-0.5712147366,0.3840597279,0.4967450798,-0.2105901837,-0.2013110369,0.9456715378,0.2686232483,2.3011654002
7723318016515,-0.7167305946,1.5188175440,1.1812403202,-0.4664486902,0.5752840586,-0.5630777427,0.3666296866,0.4663240016,-0.4279020131,-0.1720921099,0.3552516604,0.3605668434,1.3866192237
7723351307315,-0.7003241777,1.5041835308,1.1756330729,-0.4664332662,0.5869540314,-0.5561287755,0.3586722157,0.4664520621,-0.5712708235,-0.1454597861,-0.2114388975,0.3378678316,0.8576194371
7723384596115,-0.6833470464,1.4857749939,1.1709003448,-0.4645111697,0.5984976467,-0.5479495686,0.3546564683,0.4713628590,-0.6448610425,-0.1213123947,-0.4333682494,0.2253881005,0.7452768162
7723417884615,-0.6652434468,1.4721570015,1.1724971533,-0.4647667653,0.6088055302,-0.5397578416,0.3492980857,0.4713129103,-0.6391969919,-0.0785238519,-0.2766381401,0.1752937524,0.7889240559
7723451175115,-0.6482633948,1.4514489174,1.1716153622,-0.4656209969,0.6209496291,-0.5308320549,0.3403468447,0.4728786945,-0.6768598557,-0.0131228184,-0.2048960121,0.3053272962,0.9881741678
7723484492115,-0.6325763464,1.4281218052,1.1716489792,-0.4689668344,0.6331751248,-0.5178965846,0.3330803164,0.4558357298,-0.7293378711,0.0237676017,-0.2497436943,0.0524661918,1.1432819671
7723517753715,-0.6182891726,1.4040058851,1.1720019579,-0.4732301050,0.6409233557,-0.5066214601,0.3295530548,0.4239357114,-0.7849792838,0.0494075827,-0.1721586245,-0.1612389361,0.8554373362
7723551043815,-0.6043339968,1.3770183325,1.1739912033,-0.4766874967,0.6427337202,-0.5004336581,0.3304974270,0.4228313565,-0.8428818583,0.0804086104,-0.0695975502,-0.2816780118,0.3349713908
7723584336715,-0.5903308392,1.3489202261,1.1765699387,-0.4782402522,0.6401832310,-0.4971858854,0.3380205426,0.4591240883,-0.9224846959,0.1388865858,-0.1576575982,-0.4808001363,-0.1358800066
7723617622215,-0.5750730038,1.3163647652,1.1820307970,-0.4755581187,0.6296462837,-0.5019563297,0.3541608056,0.4524170160,-1.0644989014,0.2092859894,-0.1856829081,-0.6176972497,-1.0166259629
7723650910315,-0.5605768561,1.2791568041,1.1889729500,-0.4621385177,0.6055306584,-0.5227113186,0.3827969300,0.3932593167,-1.2571966648,0.3046378791,-0.2406892865,-0.5989242516,-2.6170758628
7723684205715,-0.5479094982,1.2357794046,1.1987982988,-0.4356298434,0.5688502979,-0.5549050174,0.4227486249,0.2693096101,-1.4023997784,0.3890464008,-0.4604806040,-0.5710212430,-4.0444446834
7723717489815,-0.5400530696,1.1878418922,1.2111865282,-0.3987719829,0.5210065006,-0.5906976189,0.4696908079,0.0998989716,-1.4539086819,0.4414095581,-0.6642656801,-0.6547867305,-4.9897190042
7723750801015,-0.5393352509,1.1400026083,1.2259624004,-0.3556475243,0.4653652479,-0.6229985779,0.5184812402,-0.0674507543,-1.4016386271,0.4383185208,-0.8374579633,-0.7936400261,-5.3755289209
7723784073915,-0.5437662601,1.0951626301,1.2396539450,-0.3105333091,0.4045626743,-0.6490436670,0.5644824398,-0.1986529529,-1.2805342674,0.3730804324,-0.8743314930,-0.9368311939,-5.4025497333
7723817358715,-0.5517655015,1.0548976660,1.2502111197,-0.2663855771,0.3410996990,-0.6683051386,0.6050272402,-0.2751212418,-1.1273832321,0.2543516457,-0.8180236968,-1.0584399740,-5.2041311074
7723850649115,-0.5613631606,1.0198855400,1.2563798428,-0.2241656173,0.2792671309,-0.6818145479,0.6378781763,-0.2927217484,-0.9645782709,0.1140616760,-0.7043605572,-1.0105352590,-4.8253112949
7723883944015,-0.5698163509,0.9843558073,1.2598876953,-0.1842454551,0.2242411526,-0.6913654947,0.6616519255,-0.2534804046,-0.8296825290,-0.0023137806,-0.5369151589,-0.7443096517,-4.2673645084
7723917226715,-0.5765498877,0.9549648762,1.2603285313,-0.1465156884,0.1803037565,-0.6994038996,0.6759126376,-0.1723366380,-0.7169678211,-0.0612134710,-0.2949882521,-0.2827801830,-3.5938726639
7723950518015,-0.5805838108,0.9325788021,1.2582942247,-0.1118776287,0.1475385492,-0.7068927481,0.6826554148,-0.0617885180,-0.6277515888,-0.0606545992,-0.0660417478,0.1178589425,-2.9248409277
7723983806415,-0.5813773274,0.9109048247,1.2570111752,-0.0840747537,0.1215954436,-0.7140450712,0.6843139778,0.0589290000,-0.5657066107,-0.0525800176,0.1508772408,0.1501758586,-2.3172767912
7724017094015,-0.5786219835,0.8901589513,1.2556139231,-0.0644997837,0.1012701325,-0.7199621320,0.6835485840,0.1740684807,-0.5203860998,-0.0441266894,0.2358124741,0.0396034328,-1.7164176525
7724050383015,-0.5714199543,0.8732321858,1.2542229891,-0.0511935114,0.0869739103,-0.7233130107,0.6831054471,0.2667170465,-0.4925329089,-0.0369527452,0.1312294434,0.0041372064,-1.1835906103
7724083673415,-0.5618160963,0.8563681841,1.2527366877,-0.0418866468,0.0771588325,-0.7241005931,0.6840835874,0.3487349749,-0.4822476208,-0.0331149325,-0.0286269035,-0.0010640275,-0.8156065663
7724116962315,-0.5499303937,0.8400422931,1.2508741617,-0.0359788371,0.0703602996,-0.7226483485,0.6866835632,0.4203546345,-0.4837000072,-0.0413940921,-0.1830771414,-0.0381127973,-0.5383922253
7724150251215,-0.5349463224,0.8237407207,1.2490383387,-0.0330631967,0.0655549786,-0.7205649035,0.6894893688,0.4868592024,-0.4879060686,-0.0644042194,-0.2097130991,-0.0880257485,-0.3261794219
7724183541415,-0.5177395344,0.8074875474,1.2459733486,-0.0325064244,0.0616389801,-0.7196776153,0.6908025033,0.5526992679,-0.4821870029,-0.0888246074,-0.0880140447,-0.1450441975,-0.1917008384
7724216831115,-0.4981872141,0.7917422652,1.2425923347,-0.0339052864,0.0578901434,-0.7209735534,0.6897074004,0.6206308007,-0.4627588093,-0.1113763675,0.1136357437,-0.2094833599,-0.1066939299
7724250120915,-0.4761970937,0.7768369317,1.2386535406,-0.0369835750,0.0543648293,-0.7244163629,0.6862197998,0.6954393983,-0.4515829980,-0.0992139652,0.3116130498,-0.2602722694,-0.0300152149
7724283409615,-0.4516647756,0.7620793581,1.2357065678,-0.0419449273,0.0562652035,-0.7266284614,0.6834368508,0.7796166539,-0.4477809072,-0.0664310455,0.2243082732,-0.1235805834,0.2862193939
7724316702415,-0.4242160320,0.7476027608,1.2340772152,-0.0500356564,0.0630807244,-0.7288275539,0.6799468008,0.8746306896,-0.4243892133,-0.0203023981,0.2528084744,-0.0560113158,0.6310515861
7724349991115,-0.3938836157,0.7343959212,1.2328243256,-0.0630946022,0.0781778633,-0.7285837071,0.6775493152,0.9746679664,-0.3666506112,-0.0324846283,0.0991348049,0.0532688604,1.2027679028
7724383276615,-0.3595719635,0.7228512764,1.2311403751,-0.0833516236,0.1056473957,-0.7269025150,0.6734269584,1.1106079817,-0.2832680941,-0.0294722356,0.1030599854,0.2445529564,2.0511788080
7724416571715,-0.3204400241,0.7143657804,1.2307699919,-0.1146518246,0.1499295475,-0.7206324659,0.6671318752,1.2881554365,-0.1626620144,0.0455583706,-0.0018458150,0.4333773768,3.2726585962
7724449858315,-0.2745855749,0.7104230523,1.2328069210,-0.1616545394,0.2151348790,-0.7047279750,0.6564626989,1.4682273865,0.0874476805,0.0814916268,-0.2015508078,0.5657373154,4.9297476911
7724483146115,-0.2233674973,0.7162747383,1.2362570763,-0.2261851428,0.3005066213,-0.6756240123,0.6340885157,1.5407088995,0.4594392478,0.0789984092,-0.1960395723,0.6427793778,6.7679070946
7724516440615,-0.1734537780,0.7356224656,1.2384787798,-0.3005986534,0.3944777578,-0.6312649894,0.5962652609,1.3702623844,0.8417078853,0.0273452736,-0.0883465810,0.6412397187,7.9864879024
7724549724915,-0.1331373900,0.7681418061,1.2382432222,-0.3745171840,0.4845393957,-0.5743201690,0.5432446929,1.0122904778,1.1133857965,-0.0483995080,0.0966150930,0.6532770574,8.3995636548
7724583014715,-0.1049688011,0.8070488572,1.2363783121,-0.4411249088,0.5634499099,-0.5089133894,0.4784769337,0.5855849981,1.2148234844,-0.1146383286,0.2643639158,0.6931219613,8.2844036127
7724616327615,-0.0922429115,0.8465902805,1.2313393354,-0.4966003849,0.6266219934,-0.4408492074,0.4079030661,0.1879230440,1.1326855421,-0.1622018516,0.4057598399,0.7064493942,7.7167138957
7724649592715,-0.0910992846,0.8810894489,1.2254935503,-0.5383031019,0.6742966334,-0.3757806773,0.3381459792,-0.0989183486,0.9252439737,-0.1830381453,0.4017367872,0.7507923476,6.8354715884
7724682881315,-0.0974849463,0.9078783989,1.2193070650,-0.5657679661,0.7100499996,-0.3178666322,0.2733064411,-0.2698124945,0.6772255301,-0.1892031729,0.2440388855,0.8614234139,5.8177249988
7724716179115,-0.1078859866,0.9267154932,1.2133771181,-0.5825596292,0.7365060843,-0.2680370734,0.2152654023,-0.3520635068,0.4532051682,-0.1704257727,0.1073657513,0.8967672885,4.8838448128
7724749460215,-0.1203484759,0.9386892319,1.2083460093,-0.5919254251,0.7560227295,-0.2268102252,0.1631289226,-0.4010666609,0.2634359300,-0.1363563687,0.0377790105,0.9666578085,4.0887572891
7724782749415,-0.1342307776,0.9448759556,1.2046638727,-0.5957880392,0.7714679547,-0.1910183358,0.1156970294,-0.4328707755,0.1122271195,-0.0866733491,-0.0783241278,0.9809332654,3.5630940370
7724816039715,-0.1486364454,0.9488081336,1.2034246922,-0.5988387497,0.7832142155,-0.1512203224,0.0714146946,-0.4479027987,0.0080440296,-0.0326362774,-0.0475223827,0.6749354427,3.5877861929
7724849328715,-0.1636097878,0.9472627640,1.2028895617,-0.6034628977,0.7895699855,-0.1079477155,0.0275510402,-0.4494002163,-0.1017380655,-0.0051559913,0.2019017952,0.4927290387,3.6943060373
7724882617715,-0.1780858040,0.9422032833,1.2029755116,-0.6077996863,0.7909875815,-0.0680247371,-0.0170535141,-0.4233733118,-0.2064491808,0.0062925997,0.3777553576,0.6430785816,3.5295131844
7724915907715,-0.1914700270,0.9340084195,1.2034931183,-0.6111490963,0.7883321352,-0.0345773785,-0.0619163276,-0.3727590442,-0.2833257020,0.0232636854,0.4739945505,0.9000866196,3.2150429019
7724949197815,-0.2028660476,0.9240868092,1.2048032284,-0.6148619115,0.7816093043,-0.0063734335,-0.1048384691,-0.3011010289,-0.3150330484,0.0582188107,0.6170374983,1.0150498841,2.8852511539
7724982486015,-0.2116827369,0.9134439230,1.2073621750,-0.6190681661,0.7717442619,0.0179371301,-0.1443733332,-0.2206762731,-0.3340399861,0.1001341268,0.7305014991,1.0194016268,2.5728149061
7725015776515,-0.2196407914,0.9044502974,1.2111018896,-0.6245123923,0.7592919558,0.0329229474,-0.1799335359,-0.1293516010,-0.3320591450,0.1634711176,0.8074273772,1.2055795533,1.9841083348
7725049069215,-0.2247871608,0.8951246142,1.2156409025,-0.6325775382,0.7443381544,0.0391008854,-0.2104221730,-0.0478557758,-0.3090128899,0.2197895795,0.9355647521,1.3367769283,1.3683055425
7725082388715,-0.2251693457,0.8849959373,1.2231363058,-0.6453185206,0.7260072893,0.0355251964,-0.2349795379,0.0337096043,-0.3037726581,0.2236019969,1.1626987884,1.4946750434,0.6549143721
7725115643415,-0.2258731574,0.8751891255,1.2289229631,-0.6603402585,0.7070825792,0.0252044856,-0.2516936694,0.0810786858,-0.3003752828,0.1754149795,1.2090127065,1.4301220658,0.0261978480
7725148938315,-0.2231762558,0.8654692173,1.2341282368,-0.6746843235,0.6903982531,0.0161415296,-0.2605585668,0.0802148804,-0.2812759280,0.1337661594,1.1207273212,1.0100964745,-0.2249355083
7725182222615,-0.2211553901,0.8563566208,1.2379066944,-0.6873010733,0.6764775258,0.0121578318,-0.2642869253,0.0342887975,-0.2669558525,0.0878592134,1.0218388411,0.5463950928,-0.1981585147
7725215512615,-0.2218142152,0.8484337330,1.2422721386,-0.6965300204,0.6663719785,0.0146355605,-0.2656691878,-0.0371519737,-0.2356915921,0.0667744875,0.8307122268,0.1210668384,0.0186205988
7725248806615,-0.2239326686,0.8413452506,1.2450414896,-0.7030550110,0.6589665886,0.0236304864,-0.2663048754,-0.0858353600,-0.1924866289,0.1054214984,0.7140549281,-0.2269996522,0.2890477816
7725282091315,-0.2273318470,0.8359538317,1.2499926090,-0.7099087606,0.6503147274,0.0351196293,-0.2681173596,-0.1199307740,-0.1464912146,0.1897701919,0.8181834152,-0.2654271785,0.4341218495
7725315381515,-0.2314840704,0.8318542838,1.2577686310,-0.7193936600,0.6372765805,0.0467348688,-0.2723365088,-0.1292941570,-0.1046746075,0.2719038129,1.1049138659,-0.1005245300,0.5085090012
7725348674615,-0.2347283065,0.8316728473,1.2668815851,-0.7305649233,0.6211688275,0.0570975110,-0.2777841876,-0.1426981837,-0.0719622374,0.2826134562,1.2781253621,0.0556124974,0.4946406987
7725381959115,-0.2397682816,0.8298903704,1.2755588293,-0.7398088694,0.6061507562,0.0668731492,-0.2842394756,-0.1647017300,-0.0404924117,0.2330334038,1.1454033088,0.0942054991,0.5455199435
7725415247715,-0.2455911636,0.8291838765,1.2821766138,-0.7449791275,0.5956265205,0.0755128472,-0.2907455204,-0.1888355017,-0.0093632899,0.1612811685,0.7775088821,0.0534183566,0.5578354346
7725448538015,-0.2523215413,0.8294682503,1.2862310410,-0.7456881004,0.5911143105,0.0830274850,-0.2960398039,-0.2164458483,0.0252952334,0.0778317451,0.3345685683,-0.0648483357,0.5139513647
7725481827315,-0.2600567043,0.8310311437,1.2876183987,-0.7431619011,0.5918663615,0.0905759688,-0.2986646828,-0.2495982051,0.0676435009,0.0101908231,-0.0022442023,-0.2709366234,0.4268552518
7725515115815,-0.2690452933,0.8340734839,1.2875903845,-0.7392313741,0.5956454007,0.0965818495,-0.2990242107,-0.2910921276,0.1129998788,-0.0059500323,-0.2026911276,-0.3445808065,0.2795882571
7725548406115,-0.2794643641,0.8387053609,1.2875263691,-0.7356263530,0.6002234923,0.1017659399,-0.2970342093,-0.3361148536,0.1616526097,-0.0009854101,-0.2276493509,-0.4046097522,0.1353343439
7725581695215,-0.2915022969,0.8450434804,1.2873162031,-0.7327796265,0.6050764462,0.1091497831,-0.2915524621,-0.3856283724,0.2154581100,-0.0182324704,-0.1518558755,-0.6280385291,0.0451296497
7725614984015,-0.3051013350,0.8532611132,1.2861850262,-0.7298270044,0.6109046585,0.1206344893,-0.2821264999,-0.4255280793,0.2760045528,-0.0560095385,-0.1009465592,-0.9697797941,0.0160222054
7725648274115,-0.3201472163,0.8660116792,1.2840710878,-0.7260638939,0.6177589184,0.1355329876,-0.2698813628,-0.4510832429,0.3434785903,-0.1059584841,-0.0973860532,-1.2462061807,0.0240054666
7725681563415,-0.3354049623,0.8786199689,1.2798856497,-0.7212426689,0.6244360232,0.1515246337,-0.2587063024,-0.4651396573,0.4071488678,-0.1451326758,-0.1199227382,-1.2599531153,0.1298631419
7725714851915,-0.3508961499,0.8933019638,1.2742056847,-0.7157014700,0.6294967612,0.1675890258,-0.2518315943,-0.4677552879,0.4659087658,-0.1977831274,-0.1149113147,-1.0832029128,0.3448587296
7725748142615,-0.3653018773,0.9117721915,1.2670714855,-0.7085662871,0.6347471288,0.1810096747,-0.2495303527,-0.4417488277,0.5181951523,-0.2476291806,-0.2693882242,-0.8153860362,0.4637062569
7725781436515,-0.3793724179,0.9299548268,1.2583425045,-0.6989919195,0.6428510823,0.1897107566,-0.2493243093,-0.4028514326,0.5726858974,-0.2603439689,-0.5773660661,-0.6038166035,0.3784139102
7725814720915,-0.3923023939,0.9504690170,1.2517138720,-0.6867146955,0.6539915078,0.1992721221,-0.2469993037,-0.3743063807,0.6632114053,-0.1312007010,-0.7724538242,-0.7983002796,0.3286383185
7725848013315,-0.4045107067,0.9740073085,1.2485268116,-0.6779266321,0.6603310437,0.2101590548,-0.2453804513,-0.3561359346,0.7469457984,-0.0867403522,-0.4258867632,-0.7120232059,0.4154641632
7725881305015,-0.4158959389,0.9998661280,1.2444506884,-0.6709404753,0.6651776006,0.2148130398,-0.2474530180,-0.3266941905,0.8043406010,-0.1753183305,-0.4320882229,-0.2669738948,0.3108295574
7725914590615,-0.4270833731,1.0272142887,1.2364244461,-0.6628587760,0.6720792568,0.2146356377,-0.2507174878,-0.3090175688,0.8443679810,-0.3380083442,-0.6460293194,-0.0693053698,0.1555981866
7725947900415,-0.4385890663,1.0555708408,1.2227005959,-0.6519249431,0.6824385266,0.2133193681,-0.2525200450,-0.3292022645,0.8753108382,-0.5146600604,-0.8965900137,-0.1717325580,0.0497192994
7725981173315,-0.4511450827,1.0846626759,1.2027089596,-0.6383688929,0.6955841652,0.2108479402,-0.2533593727,-0.3692408800,0.8759262562,-0.7159375548,-1.1195536703,-0.2420933679,-0.0312864449
7726014457715,-0.4647272527,1.1137353182,1.1757403612,-0.6195754453,0.7137251457,0.2088402920,-0.2512138858,-0.4466588795,0.8690874577,-0.8924101591,-1.4849114245,-0.5270038636,-0.1099496086
7726047761515,-0.4815000594,1.1429347992,1.1452665329,-0.5949646003,0.7355888200,0.2125761277,-0.2444127703,-0.5583602190,0.8922895193,-0.9211314321,-1.7270231623,-1.0692082288,0.0041520066
7726081041615,-0.5021358132,1.1726309061,1.1143596172,-0.5738440929,0.7527584480,0.2202227849,-0.2357108421,-0.6706101298,0.8865785599,-0.9486550689,-1.3242617067,-1.1802601474,0.1177887585
7726114325515,-0.5262937546,1.2016570568,1.0822445154,-0.5568581392,0.7654164068,0.2287859837,-0.2273844996,-0.7743399143,0.8586603999,-0.9740692377,-0.9734149391,-1.0760603776,0.1733261197
7726147615015,-0.5560379624,1.2288632393,1.0504665375,-0.5441699297,0.7728651298,0.2419434640,-0.2191390860,-0.8567785621,0.8345002532,-0.9655278325,-0.5396349308,-1.0956021756,0.4001785780
7726180904515,-0.5857952237,1.2558488846,1.0184558630,-0.5354090895,0.7752587150,0.2591335459,-0.2125107930,-0.9256179929,0.7808570266,-0.9633616805,-0.1623913916,-1.0287004760,0.6620827775
7726214194515,-0.6174945235,1.2799385786,0.9865666628,-0.5280600083,0.7764834009,0.2734223251,-0.2084859418,-0.9813354015,0.6766363978,-0.9421390295,-0.1366030607,-0.7771637397,0.6108397746
7726247482015,-0.6512784958,1.3012447357,0.9565242529,-0.5235659192,0.7747686675,0.2876381418,-0.2070665097,-1.0538260937,0.6134462953,-0.8527844548,0.0461331101,-0.5696201508,0.7026688120
7726280773015,-0.6883301735,1.3209871054,0.9304080009,-0.5266984006,0.7660574769,0.3032104316,-0.2093040159,-1.1798653603,0.5813654661,-0.7047311068,0.5748863027,-0.2231810317,0.9068085167
7726314060815,-0.7309693694,1.3398627043,0.9110884666,-0.5345136837,0.7542579021,0.3168897517,-0.2120637273,-1.3702805042,0.6169527769,-0.4824039936,0.8549122165,-0.0151059082,0.8336735179
7726347350715,-0.7810032368,1.3604768515,0.9020908475,-0.5437427201,0.7425467424,0.3303367519,-0.2093939349,-1.6523710489,0.6956295967,-0.1458517909,1.0165038982,-0.2279056296,0.6290306754
7726380640415,-0.8417111635,1.3847427368,0.9020947218,-0.5543811999,0.7317727721,0.3375351116,-0.2079426453,-1.9575728178,0.7304499149,0.1466763318,0.9459554560,0.0467781693,0.3537234344
7726413929915,-0.9111487269,1.4099078178,0.9109660983,-0.5639156916,0.7221092096,0.3411333629,-0.2102032609,-2.1962702274,0.7755495906,0.3738110363,0.7401725505,0.2936247970,0.3103491263
7726447217815,-0.9896351099,1.4386717081,0.9248819351,-0.5760802553,0.7088842897,0.3434508101,-0.2183028730,-2.3449776173,0.8161585331,0.4559514225,0.8391570025,0.6892818415,0.4924261770
7726480509015,-1.0695178509,1.4679243565,0.9406324625,-0.5894331715,0.6924024566,0.3448297254,-0.2328944717,-2.3742890358,0.8420841098,0.4629833400,0.8561803137,1.0654740970,0.7287503208
7726513802415,-1.1451438665,1.4947844744,0.9553504586,-0.5999692752,0.6757098519,0.3483675761,-0.2491848648,-2.1593101025,0.7564622760,0.3845315278,0.7414266023,1.0042121691,0.9224488366
7726547088715,-1.2103689909,1.5185862780,0.9691677094,-0.6015272965,0.6668762753,0.3545097492,-0.2603147765,-1.8820651770,0.6849843264,0.4225119948,0.2407021953,0.3953397616,0.8122004306
7726580376415,-1.2686753273,1.5409781933,0.9872084260,-0.6052593503,0.6582924034,0.3552550623,-0.2722243032,-1.6616961956,0.6570064425,0.6890586615,0.2177598942,0.6640192294,0.5847726131
7726613671015,-1.3197134733,1.5621895790,1.0137745142,-0.6164863065,0.6429499937,0.3457589125,-0.2949757853,-1.3927059174,0.6179690361,0.9031538963,0.3610234598,1.7356831969,0.5955995304
7726646956715,-1.3596644402,1.5824562311,1.0473092794,-0.6234707594,0.6298194883,0.3386992980,-0.3160607694,-1.0737934113,0.6497982144,1.1154264212,0.1930605334,1.4540628749,0.6573798762
7726680244315,-1.3895397186,1.6035130024,1.0911531448,-0.6268177628,0.6217399239,0.3389517068,-0.3250395357,-0.9074079990,0.7875751257,1.4401412010,0.2513947760,0.5518652084,0.4467640402
7726713539115,-1.4193577766,1.6304044724,1.1467909813,-0.6312274822,0.6131806266,0.3446349739,-0.3267845156,-0.9758612514,0.9597644806,1.8645768166,0.5624205941,0.1080878249,0.3661402846
7726746824015,-1.4547508955,1.6645413637,1.2148329020,-0.6384932772,0.6004574089,0.3537771280,-0.3265256172,-1.1521654129,1.0894638300,2.1742560863,0.9351990294,0.0440021494,0.4478460234
7726780112815,-1.4954539537,1.7019248009,1.2876538038,-0.6471290417,0.5848792040,0.3638239705,-0.3267605218,-1.2849130630,1.1527605057,2.1430432796,1.1013141491,0.1122394347,0.5331954840
7726813407815,-1.5404963493,1.7406771183,1.3544881344,-0.6561815008,0.5688154581,0.3707074447,-0.3293186955,-1.4145109653,1.1716803312,1.8373506069,1.0217480756,0.3354613461,0.5146971930
7726846691915,-1.5911061764,1.7797412872,1.4071139097,-0.6599814198,0.5599002755,0.3756354992,-0.3314123999,-1.5234340429,1.1956427097,1.3480600119,0.5322878001,0.1383167839,0.3743932468
7726879981515,-1.6442548037,1.8201785088,1.4428980350,-0.6540441816,0.5585645783,0.3866450017,-0.3327723891,-1.5590628386,1.1850181818,0.8424366117,0.0417618744,-0.4981976892,0.5726386070
7726913271215,-1.6971721649,1.8595446348,1.4619311094,-0.6387203006,0.5694600050,0.3972850833,-0.3315361865,-1.5327379704,1.1167662144,0.3286221325,-0.7009784576,-1.0334442222,0.3617824011
7726946559915,-1.7476754189,1.8954319954,1.4656203985,-0.6151946754,0.5904725762,0.4075903575,-0.3267227396,-1.4965896606,1.0328478813,-0.0784724280,-1.2913213362,-1.5405147177,0.1349425543
7726979848415,-1.7979685068,1.9291135073,1.4589109421,-0.5925513033,0.6069936268,0.4196303748,-0.3230356614,-1.5409936905,1.0083498955,-0.2820999324,-1.0874768287,-1.4548511904,0.3308157087
7727013140115,-1.8498337269,1.9624257088,1.4486860037,-0.5816586602,0.6079672562,0.4331273726,-0.3231867843,-1.5591675043,0.9840029478,-0.3341254294,-0.1737514153,-0.7684784715,0.6844264740
7727046427815,-1.9017550945,1.9946941137,1.4365122318,-0.5800873702,0.5977630086,0.4474100222,-0.3255799449,-1.5280857086,0.9432166815,-0.4343831241,0.5143021423,-0.2544830439,0.9014582592
7727079716515,-1.9512284994,2.0254335403,1.4194278717,-0.5831596085,0.5801575015,0.4600771234,-0.3341723881,-1.4309601784,0.8973138928,-0.6187371016,0.7408009006,0.2941070894,1.1676458887
7727113006915,-1.9961899519,2.0545928478,1.3941764832,-0.5892250873,0.5600977888,0.4666799696,-0.3483016933,-1.2793456316,0.8597798944,-0.9126858711,0.6562918154,0.8316075290,1.1579688148
7727146296415,-2.0339322090,2.0832359791,1.3583097458,-0.5976755946,0.5400816555,0.4656319408,-0.3664458825,-1.1674528122,0.8536564112,-1.2742390633,0.4623432378,1.3036111964,0.9915452303
7727179584515,-2.0718941689,2.1117544174,1.3110157251,-0.6081049272,0.5198806379,0.4590844980,-0.3862304281,-1.1612268686,0.8649818897,-1.5253230333,0.3662397628,1.6138851701,0.8336455947
7727212875315,-2.1162803173,2.1433303356,1.2618436813,-0.6180459129,0.4970131411,0.4529685878,-0.4072059008,-1.3498733044,0.8157114983,-1.4174259901,0.4255587849,1.6836403291,0.9754840191
